playerid,Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,ERA,xERA,FIP,xFIP,WAR,FA% (pi),vFA (pi),wFA (pi),FC% (pi),vFC (pi),wFC (pi),SI% (pi),vSI (pi),wSI (pi),CH% (pi),vCH (pi),wCH (pi),SL% (pi),vSL (pi),wSL (pi),CU% (pi),vCU (pi),wCU (pi),CS% (pi),vCS (pi),wCS (pi),FS% (pi),vFS (pi),wFS (pi),KN% (pi),vKN (pi),wKN (pi),SB% (pi),vSB (pi),wSB (pi),XX% (pi),Stf+ CH,Stf+ CU,Stf+ FA,Stf+ SI,Stf+ SL,Stf+ KC,Stf+ FC,Stf+ FS,Stuff+,Location+,Pitching+,Stf+ FO
5358,Jose Alvarez,SFG,5,2,0,67,1,64.2,5.845362261,2.644330547,0.278350584,0.251231527,0.70809249,0.504950495,0.033898305,2.365979963,3.42,3.154570201,4.362261717,1.025379267,0.12989691,91.43807354,0.640576418,0.02783505,86.52452257,-0.83744771,0.44948454,91.29558654,13.61678785,0.28041237,81.25220916,1.786976088,0.11237113,81.85391431,-1.103873789,,,,,,,,,,,,,,,,,84.50818506,,69.38739496,85.03176418,76.1430941,,86.3972973,,82.30116688,101.3955766,97.39148576,
5372,Michael Pineda,MIN,9,8,0,22,21,109.1,7.243902776,1.728658617,1.399390309,0.293939394,0.77738516,0.397660818,0.13076923,3.621951388,4.92,4.212717098,4.28924524,1.318794638,0.54103165,90.85706691,1.965079699,,,,,,,0.16940211,85.72950423,-4.280185986,0.28956624,81.42648958,-1.3569181,,,,,,,,,,,,,,,,,61.76388889,,69.24264069,,126.0376518,,,,84.36103156,106.2886542,99.23458024,
5401,Brad Peacock,BOS,0,1,0,2,1,5.1,5.062500302,5.062500302,3.375000201,0.235294118,0.13888889,0.263157894,0.181818181,15.18750091,7.62,9.17003448,7.934031293,-0.190963291,0.22105263,91.6683088,0.933022339,,,,0.22105263,90.64355759,0.383833822,0.21052632,82.00239563,0.303058624,0.31578947,77.64817098,-3.678955697,0.03157895,74.86009725,-0.472865142,,,,,,,,,,,,,,84.895,,71.97142857,126.4666667,101.7966667,62.33333333,,,97.44279217,85.73712416,89.65990418,
5420,Pedro Báez,HOU,0,0,0,4,0,4.1,10.38461615,2.076923229,2.076923229,0.125,1,0.444444444,0.25,2.076923229,3.7,4.554649609,3.183291471,0.005657563,0.30508475,90.80412462,-1.685877372,,,,,,,0.61016949,83.58236355,2.20278861,0.08474576,84.16129761,0.987955622,,,,,,,,,,,,,,,,,75.82777778,,47.66111111,,95.18,,,,68.87457627,90.6440678,86.51864407,
5448,Jesse Chavez,ATL,3,2,0,30,4,33.2,9.623763921,2.940594531,0,0.26744186,0.73529412,0.406976744,0,2.138614205,3.03,2.011618095,3.688635831,0.959663779,0.0094697,91.08865967,-0.154849224,0.41287879,89.08441442,2.664515272,0.37689394,91.28555375,9.318589967,0.09848485,84.66678326,-1.357170265,0.10227273,82.60386036,-0.903812997,,,,,,,,,,,,,,,,,87.37115385,,58.36666667,100.6281081,90.03529412,,101.6563063,,97.23712121,106.3698864,100.1246212,
5497,Marwin Gonzalez,BOS,0,0,0,1,0,1,0,0,0,0,1,0.666666666,0,0,0.27,3.170034122,4.934396249,0.006815702,0.3,87.23006185,0.080770142,,,,,,,0.6,46.0591685,0.448208813,0.1,71.93579865,0.221956581,,,,,,,,,,,,,,,,,,141.2,,,,,,,141.2,149,191.5,
5524,Madison Bumgarner,ARI,7,10,0,26,26,146.1,7.626423955,2.398633341,1.476082056,0.265060241,0.67819149,0.33256351,0.123076923,4.674259844,4.32,4.632448752,4.851473461,1.391590238,0.34088928,90.4951047,4.13247345,0.34001744,86.06856971,1.723128576,0.02441151,89.84729004,-2.828088999,0.07802964,83.94185361,-2.693270952,,,,0.21665214,77.84332558,-0.716209318,,,,,,,,,,,,,,50.13463687,102.5064909,77.98919631,67.61621622,,,98.97681529,,87.9583479,101.6663899,97.67263986,
5615,Ryan Brasier,BOS,1,1,0,13,0,12,6.750002146,3.000000954,1.500000477,0.285714286,0.83333333,0.567567567,0.181818181,1.500000477,3.81,4.836701319,4.287366427,-0.061542906,0.68527919,95.38171296,1.990841027,,,,,,,,,,0.26395939,86.1356389,-1.28313113,0.05076142,77.12536011,-1.168726757,,,,,,,,,,,,,,,85.32727273,97.75259259,,95.62745098,,,,96.50862944,100.1736041,96.8319797,
5640,Tyler Clippard,ARI,1,1,6,26,0,25.1,7.46052669,3.907894933,1.065789527,0.260273973,0.75471698,0.256756756,0.075,3.197368582,5.92,4.709507884,5.955869199,-0.125097245,0.26097561,89.07514055,3.886110663,,,,0.17073171,88.72901088,-2.884105261,0.34390244,78.39422651,-2.036791015,0.02682927,82.99329723,0.438247498,0.04878049,74.53342285,0.405888893,,,,0.14878049,81.18655546,0.637046687,,,,,,,,128.2964286,83.47,92.90865385,78.53783784,106.48,,,35.10483871,93.1629902,95.31053922,91.33553922,
5702,Junior Guerra,LAA,5,2,0,41,1,65.1,8.40306286,6.336735927,0.826530773,0.319371728,0.6598513,0.467005076,0.09375,6.061225669,4.48,4.746565042,5.281042331,-0.024822203,0.17877551,92.30832285,-4.71391733,,,,0.38122449,93.15433157,0.040113349,,,,0.11673469,84.34846891,0.856604654,0.16408163,81.02183115,-0.336102586,,,,0.15918367,84.18597334,1.438947126,,,,,,,,,106.8618557,100.5418605,91.5418259,124.5141892,,,84.56443299,98.53511108,93.95111492,91.99191426,
5751,Hernán Pérez,WSN,0,0,0,2,0,2,9,0,0,0.2,1,0,0,0,1.12,1.170034122,3.816577312,0.048472766,1,62.86474173,0.231198069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6216,Dellin Betances,NYM,0,0,0,1,0,1,9,9,0,0,0.5,1,0,9,6.85,7.170034122,7.170034122,-0.016658142,0.57142857,91.59328206,-0.069446255,,,,,,,,,,0.42857143,80.64118788,0.099401738,,,,,,,,,,,,,,,,,,,74.2,,,115.7,,,91.98571429,58.35714286,49.77142857,
6249,Trevor Cahill,PIT,1,5,0,9,8,37,7.783784386,3.405405669,0.972973048,0.330434783,0.54474708,0.551724137,0.129032258,6.567568075,4.79,4.061926083,4.134770033,0.535206592,0.06636501,90.97029599,0.601289779,,,,0.29562594,90.02934327,0.555061989,0.23680241,82.73958437,-2.76871033,0.18401207,85.74265877,-0.353315666,0.21719457,79.17964702,-0.844600599,,,,,,,,,,,,,,87.37106918,,71.7025,86.84771574,,108.2972222,72.55121951,,88.01734448,97.86897562,98.34195968,
6316,David Phelps,TOR,0,0,0,11,1,10.1,13.06451774,3.483871396,0,0.363636364,0.84615385,0.409090909,0,0.870967849,2.37,1.718421041,3.084378984,0.384432036,0.29100529,93.86647505,-0.683272246,0.2962963,90.61323711,1.300017785,0.11111111,93.3898112,-0.376938473,0.04232804,86.83974075,0.502170313,,,,0.25925926,82.01127157,2.293101639,,,,,,,,,,,,,,104.4625,,107.4142857,97.995,,119.6918367,54.93571429,,93.74360902,99.99557226,102.2650794,
6345,Chris Archer,TBR,1,1,0,6,5,19.1,9.775862712,3.724138176,1.396551816,0.294117647,0.68807339,0.314814814,0.107142857,4.65517272,5.92,4.25624109,4.794282826,0.167996563,0.44954128,92.38000987,-2.282173179,,,,,,,0.12844037,85.98219953,2.994022135,0.42201835,87.51699431,-0.224635318,,,,,,,,,,,,,,,,,82.34285714,78.1,66.92040816,,139.8620438,,,,99.49510703,100.0076453,97.84831804,
6397,Jake Odorizzi,HOU,6,7,0,24,23,104.2,7.824840954,2.92356695,1.375796212,0.272727273,0.7437276,0.352750809,0.115942028,4.213375899,4.63,4.478951352,4.817951106,1.060665585,0.25230103,92.45084496,4.957461733,0.08283703,87.39951619,-1.430649083,0.30157011,92.22233321,4.231427312,,,,0.09312398,83.4795149,-3.385844808,0.05197618,73.5839386,1.411728397,,,,0.21819166,84.80536055,-5.783237327,,,,,,,,,77.328125,74.02058824,,61.84962963,,86.74578947,91.46157635,78.49693343,103.2972747,96.51600732,
6398,Trevor May,NYM,7,3,4,68,0,62.2,11.92021398,3.44680886,1.436170358,0.302013423,0.76923077,0.363057324,0.131578947,3.590425896,2.88,3.744502266,3.809792511,0.520882428,0.60250671,96.5901862,6.231439508,,,,,,,0.15219338,87.01103516,-2.925408259,0.24529991,84.03530594,1.71247961,,,,,,,,,,,,,,,,,94.64823529,,126.9661218,,102.8193431,,,,116.1243509,101.443778,108.0222023,
6399,José Cisnero,DET,4,4,4,67,0,61.2,9.048649582,4.524324791,0.875675766,0.277777778,0.67010309,0.457317073,0.109090909,3.648649025,4.18,4.126790978,4.43554642,0.544483304,0.417603,96.84763873,1.923938241,,,,0.24157303,96.54227986,8.90092212,0.06086142,90.9853741,-1.939836666,0.27996255,88.59430524,-2.823713087,,,,,,,,,,,,,,,,,97.2515625,,115.4481651,77.63791822,129.387218,,107.5542169,,104.6301444,97.7881769,98.3433213,
6483,Steve Cishek,LAA,0,2,0,74,0,68.1,8.429270802,5.400001608,0.263414713,0.302564103,0.72243346,0.497435897,0.03076923,3.424391263,3.65,3.740766,5.038574263,0.860387623,0.18914605,89.799405,3.201729409,,,,0.42218675,90.25900136,5.328718949,0.00239425,82.27980042,-0.866886348,0.38627294,77.52232373,-5.751019578,,,,,,,,,,,,,,,,,13.16666667,,106.5012552,89.4555773,85.87151767,,,,91.13629749,96.60824576,97.25004042,
6499,Blaine Hardy,MIL,0,1,0,1,0,1,9,9,0,0.6,0.25,0.5,0,18,4.3,4.170034122,5.934396249,0.041259516,0.03225806,90.16349792,0,0.48387097,85.39953613,-0.363410894,,,,0.41935484,79.38675631,-0.580867048,,,,0.06451613,76.93015289,-0.085506685,,,,,,,,,,,,,,77.4,95.9,97.7,,,,91.3,,85.97419355,94.55806452,100.3806452,
6562,Alex Cobb,LAA,8,3,0,18,18,93.1,9.450000515,3.182143031,0.482142883,0.31496063,0.65789474,0.533073929,0.081967213,3.760714491,3.95,2.923605538,3.380313667,2.490419865,0.06649778,93.24816778,0.946564894,,,,0.40088664,92.7329063,2.504170064,,,,,,,0.16339455,83.03841903,2.593539312,,,,0.36922103,87.54125348,5.53415956,,,,,,,,,,75.275,81.26182635,,110.6824701,,114.537094,98.14920736,102.9994293,102.7187064,
6576,Robert Stock,- - -,0,2,0,3,3,9,9,9,3,0.304347826,0.75949367,0.423076923,0.3,8,7.53,8.836700789,6.463769819,-0.269289389,0.61309524,96.14764108,-3.375254635,0.11904762,85.21333618,1.150973313,,,,0.11904762,82.84588776,-1.528360024,0.13095238,82.43411532,0.667695604,0.01785714,77.81226603,-0.072495282,,,,,,,,,,,,,,110.4,107.1666667,80.19320388,,108.28,,73.41818182,,86.72738095,91.88988095,90.37738095,
6627,Brad Brach,CIN,1,2,1,35,0,30,9.900002518,5.400001373,1.500000381,0.304878049,0.54761905,0.430232558,0.135135135,6.300001602,4.73,5.036701264,5.046081222,-0.082994603,0.49913644,93.67550416,-2.81712338,0.00172712,91.8117981,-0.021793574,0.01036269,93.55055745,-0.271253809,0.35924007,86.22325721,0.560578067,0.12953368,83.7084375,-2.283701841,,,,,,,,,,,,,,,,,102.9932692,,100.9047273,88.18,97.44133333,,89.9,,100.7331034,99.40224138,98.36086207,
6632,Carlos Carrasco,NYM,1,5,0,12,12,53.2,8.385093565,3.018633683,2.012422456,0.299363057,0.63122924,0.422619047,0.196721311,6.037267367,4.69,5.219723661,4.318346408,0.101953432,0.40269966,93.48131983,-4.376375873,,,,0.10348706,92.69628906,-1.03319389,0.24409449,87.37545003,-4.731103662,0.20134983,87.71501833,-1.068417594,0.04836895,82.27805346,1.649559647,,,,,,,,,,,,,,137.7191781,104.672093,75.11661972,107.9178947,88.53276836,,,,98.21824324,102.2752252,100.3789414,
6655,Craig Kimbrel,- - -,4,5,24,63,0,59.2,15.08380001,3.469274002,0.905028,0.242718447,0.781893,0.302752293,0.115384615,2.262570001,2.32,2.4326039,2.662997726,2.18760458,0.59330629,96.73390759,5.291602924,,,,,,,,,,,,,0.40669371,86.2904141,11.65662662,,,,,,,,,,,,,,,,122.66,,,128.0997506,,,124.7555119,99.87009263,104.4601586,
6661,Alex Colomé,MIN,4,4,17,67,0,65,8.030770173,3.184615758,1.107692438,0.304568528,0.64439141,0.536945812,0.137931034,4.153846641,4.79,4.231572709,4.205926603,0.080985427,0.2933213,93.89328125,-5.253320266,0.70216606,89.60911391,1.5859029,,,,,,,,,,,,,,,,,,,,,,,,,0.00451264,,,78.44584615,,,,97.78421734,,91.92341198,95.27096189,91.59137931,
6785,Andrew Miller,STL,0,0,0,40,0,36,10.00000212,4.000000848,1.250000265,0.367346939,0.78181818,0.435643564,0.131578947,4.750001007,4.76,4.503367738,4.56019444,-0.039465904,0.15967742,88.30475655,-2.181665424,,,,0.19354839,89.10756022,-2.394361105,,,,0.64677419,78.45371435,-1.860970564,,,,,,,,,,,,,,,,,,,70.06732673,72.58632479,88.14164589,,,,82.16444805,92.67564935,94.4987013,
6797,Julio Teheran,DET,1,0,0,1,1,5,5.4,5.4,1.8,0.230769231,1,0.357142857,0.166666666,1.8,15.86,6.370034122,5.887268674,-0.02925108,0.1,91.17178684,0.210995141,,,,0.53333333,90.293396,0.348504178,0.06666667,81.24533081,-0.006432392,0.3,82.22275571,-0.146192145,,,,,,,,,,,,,,,,,48.5,,70.3,94,108.3,,,,92.84827586,111.7103448,101.0655172,
6893,Johnny Cueto,SFG,7,7,0,22,21,114.2,7.691860828,2.354651274,1.177325637,0.326530612,0.74285714,0.380813953,0.12,4.081395541,4.92,4.050848117,4.273626609,1.518094078,0.35779325,91.90086977,7.991501108,,,,0.15586502,91.61071022,0.217096314,0.23620782,82.79010605,-7.196721952,0.2297804,84.43958416,-6.427011982,0.02035351,80.20137747,-0.819650155,,,,,,,,,,,,,,84.42342342,94.79677419,78.23175074,81.74810997,88.58872549,,72.62413793,,82.8219788,103.4337287,98.86826145,
6895,Chase Anderson,PHI,2,4,0,14,9,48,6.562500261,3.750000149,1.875000075,0.278911565,0.63333333,0.363636363,0.147058823,6.750000268,5.58,5.857534229,5.6487139,-0.296685979,0.33802817,91.75676134,-7.420209818,0.22183099,86.87439934,0.053616263,0.05516432,91.22621707,-1.753117345,0.29460094,82.12255081,3.43345378,,,,0.09037559,77.17158013,-3.623034902,,,,,,,,,,,,,,121.7143426,72.75974026,61.08035714,49.38867925,94.70810811,,101.9454545,,88.03578895,100.2340776,96.60391129,
6902,Martín Pérez,BOS,7,8,0,36,22,114,7.657895377,2.842105501,1.500000125,0.336206897,0.71243523,0.436464088,0.161016949,4.736842502,5.51,4.819157067,4.478759942,0.663508706,0.1327957,93.56091852,-0.915445622,0.28924731,89.80736125,-12.13613772,0.25215054,92.96016187,5.487298951,0.24139785,85.01367188,-3.31059473,,,,0.0844086,78.97509221,-4.186624736,,,,,,,,,,,,,,71.52638581,84.40318471,79.10781893,99.04264392,,,90.38666667,,86.00140479,101.4804429,97.13738839,
6941,Joakim Soria,- - -,1,4,6,41,0,37.1,9.642857718,2.892857315,1.446428658,0.33,0.71100917,0.323809523,0.136363636,5.062500302,3.98,4.16110561,4.151246687,0.096566178,0.59669421,92.74305991,-1.847690564,,,,,,,,,,0.20661157,77.71438281,0.054642946,0.04958678,70.76853841,-0.09622338,,,,0.14380165,87.57201026,-0.349656802,,,,,,,0.00330579,92.78045977,81.68076923,94.44874652,96.85,124.7790698,,,,100.0460733,100.68329,104.4946065,
6979,Brandon Dickson,STL,0,0,0,2,0,2,4.5,0,4.5,0.5,0.55555556,0.555555555,0.333333333,13.5,8.21,8.670034122,4.816577312,-0.046367675,0.25714286,93.29436578,-2.137850635,,,,0.31428571,91.65360884,0.370722376,0.02857143,84.51629639,0.059281737,,,,0.4,85.41821289,-0.384305317,,,,,,,,,,,,,,114.3,,96.1,60.85454545,117.4214286,,,,94.07142857,103.5142857,108.5171429,
6984,Luis García,STL,1,1,2,34,0,33.1,9.180001401,2.16000033,0.540000082,0.255555556,0.70512821,0.456521739,0.066666666,3.240000494,3.3,2.720034054,3.527960091,0.704902947,0.01596806,98.74271393,0.082661927,,,,0.57884232,98.62864359,4.735767949,,,,0.28942116,86.37988955,2.423892081,,,,,,,0.11576846,89.02400155,-0.183255043,,,,,,,,,,87.96666667,96.52989691,129.1402778,,,116.5067797,108.1820359,100.1295409,103.6061876,
6986,Ian Kennedy,- - -,3,1,26,55,0,56.1,9.905326003,2.715976485,1.917159871,0.244444444,0.91101695,0.232876712,0.151898734,3.195266452,3.89,4.749915868,4.454968065,0.060453653,0.82536151,94.33948576,9.672154896,0.01446051,86.90654813,0.855171859,,,,0.08565072,87.35876623,-3.807603937,0.02335929,82.813401,0.306317233,0.05116796,80.38851796,-1.975048386,,,,,,,,,,,,,,79.99027778,,113.6894879,,108.9304348,112.9021739,109,,110.6699661,106.4940277,106.7395503,
7005,Ryan Pressly,HOU,5,3,26,64,0,64,11.39062568,1.828125109,0.562500034,0.296052632,0.76241135,0.554838709,0.093023255,2.250000134,2.53,2.060659056,2.433589882,2.407472849,0.39435146,95.53089771,2.845515627,,,,0.00209205,95.53495026,0.100419506,,,,0.35878661,90.63297763,13.09585814,0.24476987,82.14108407,2.030240014,,,,,,,,,,,,,,,122.7679487,115.2542328,94.7,161.7114035,,,,133.6128017,105.7084995,115.1068206,
7115,Daniel Bard,COL,7,8,20,67,0,65.2,10.96446743,4.934010343,1.096446743,0.352601156,0.70436508,0.424581005,0.142857142,5.208122029,4.21,4.281709292,4.202586636,0.532782733,0.37633525,97.61834743,-9.095468707,,,,0.10846343,97.37504439,-3.579063728,0.05423172,90.06349876,-4.195047554,0.4609696,87.17891461,6.781061135,,,,,,,,,,,,,,,,,119.5968254,,84.23530864,92.89269663,146.3188948,,,,115.7987593,97.24052936,99.84855252,
7146,Daniel Hudson,- - -,5,3,0,54,0,51.2,13.06451774,2.787097117,1.393548559,0.288288288,0.75892857,0.296610169,0.133333333,3.309677827,3.3,3.208743805,3.244777246,1.047098383,0.68439306,97.08398108,1.389796983,,,,,,,0.02774566,87.96791077,0.10190434,0.28786127,88.24729386,2.970897395,,,,,,,,,,,,,,,,,81.26666667,,130.5364407,136.6,116.815261,,,,125.1501567,104.4760709,107.5143255,
7196,Greg Holland,KCR,3,5,8,57,0,55.2,8.568863841,4.203593583,1.455090086,0.25974026,0.69400631,0.416149068,0.147540983,4.850300288,5.65,4.822729035,4.654335407,-0.150972784,0.40220662,92.84055486,-2.516981035,,,,,,,,,,0.48044132,85.72825059,2.282409351,0.11534604,77.50326936,0.065777134,,,,0.00100301,85.13870239,-0.040204365,,,,,,,0.00100301,,105.1495575,89.19900498,,133.6045643,,,,112.5174699,95.51345382,99.31907631,
7274,Craig Stammen,SDP,6,3,1,67,4,88.1,8.456604261,1.324528378,1.324528378,0.271604938,0.83333333,0.549407114,0.175675675,3.05660395,3.45,3.747392646,3.312254478,0.751627564,0.00382263,92.62874146,0.168781321,0.21100917,89.15925576,3.356526002,0.47477064,92.31088576,2.992681276,0.00458716,86.35088348,0.026416868,0.01070336,88.16216169,0.821836933,0.29510703,80.35023807,3.615677822,,,,,,,,,,,,,,72.23333333,,38.025,71.80722311,,110.3070312,74.20105263,,83.59396024,105.3513761,99.4456422,
7303,Preston Guilmet,MIA,0,0,0,2,0,2,4.5,0,4.5,0.2,1,0.166666666,0.5,4.5,14.32,8.670034122,3.934396249,-0.083294548,0.37931034,88.45289196,-0.431594733,,,,,,,,,,0.10344828,77.31156413,-0.005669951,,,,,,,0.51724138,80.66083984,-0.062706772,,,,,,,,,,77.49090909,,88.9,,,137.7,109.8137931,98.81724138,111.737931,
7407,Javy Guerra,WSN,0,1,0,6,0,6,6.000000954,4.500000715,4.500000715,0.375,0.36231884,0.32,0.333333333,16.50000262,16.15,11.33670209,7.483244665,-0.308595896,0.54054054,91.66026001,-4.053304195,0.2027027,88.25817057,0.014977682,0.03378378,90.66712036,0.464915056,0.02702703,82.82620239,-0.397100717,0.11486486,86.29383042,-2.597312897,0.08108108,78.24479675,-0.150328983,,,,,,,,,,,,,,66.875,104.5230769,53.19852941,62.69230769,103.784,,,,76,96.41689189,94.45067568,
7410,J.A. Happ,- - -,10,8,0,30,30,152.1,7.207877702,2.835886309,1.772428943,0.314102564,0.68817204,0.349593495,0.136986301,5.789934548,5.54,5.132835063,5.109171862,0.461322043,0.53590127,91.22408736,-8.040888391,,,,0.18324607,89.31424187,0.484059058,0.11780105,86.26069878,-4.95563351,0.14622289,83.26765805,-6.722306408,0.01682872,77.33463542,-2.633602314,,,,,,,,,,,,,,75.49906832,75.37647059,79.83599168,76.64735729,93.55409429,,,,80.76163052,100.1259536,95.62722513,
7432,Jay Jackson,SFG,2,1,0,23,1,21.2,11.63077215,4.984616635,1.246154159,0.255319149,0.78947368,0.270833333,0.115384615,3.738462476,4.24,4.046957419,4.364192051,0.060457766,0.34782609,94.81585357,2.11241702,,,,,,,0.00511509,89.06694794,-0.085506685,0.64705882,84.91496524,0.638556432,,,,,,,,,,,,,,,,,56.6,,107.6888889,,122.2426877,,,,116.7140665,96.47595908,100.3076726,
7441,Wade Davis,KCR,0,3,2,40,0,42.2,8.015625478,4.007812739,1.687500101,0.292682927,0.59479554,0.348837209,0.140350877,6.750000402,6.15,5.30284675,5.222424273,-0.255708605,0.41092328,92.81610957,-2.071050525,0.31989597,88.72027439,-1.076158866,0.05721717,91.48354825,0.63739926,0.01560468,84.55060832,1.260815073,,,,0.19635891,82.10490609,-2.644658051,,,,,,,,,,,,,,75.76666667,,93.44967742,76.494,,120.5847682,119.8223577,,105.8236292,95.13302872,95.97206266,
7466,Anthony Swarzak,- - -,0,1,0,13,0,12.1,6.567568245,0.729729805,2.91891922,0.390243902,0.54878049,0.272727272,0.235294117,9.486487465,7.81,6.4132777,4.629019907,-0.134239707,0.42713568,93.21322668,-2.247271437,,,,0.01507538,93.31023153,0.192097291,,,,0.55778894,86.09174189,-3.478040397,,,,,,,,,,,,,,,,,,,72.99882353,86.46666667,110.3873874,,,,94.05678392,104.3849246,101.3718593,
7531,Collin McHugh,TBR,6,1,1,37,7,64,10.40625078,1.687500126,0.421875031,0.288461538,0.81314879,0.442307692,0.053571428,1.546875115,2.26,2.123159044,3.057600975,1.835658431,0.1090535,90.8699145,0.31609381,0.33024691,87.78849512,7.355621722,,,,0.00102881,85.88529968,-0.028536662,0.52880658,79.69453258,10.90106489,0.0308642,74.70426737,0.206374351,,,,,,,,,,,,,,142.3,84.75,84.19619048,,120.713716,,97.86459627,,112.4971198,105.9875793,109.3295705,
7550,Jake McGee,SFG,3,2,31,62,0,59.2,8.748603725,1.508379953,1.055865967,0.228395062,0.67099567,0.359281437,0.093333333,2.715083915,3.06,3.354391672,4.04702566,1.109671354,0.90091116,94.98609355,10.75375504,,,,,,,,,,0.09908884,82.56861755,-0.522843577,,,,,,,,,,,,,,,,,,,95.41302149,,92.47011494,,,,95.18972286,107.2920323,103.2998845,
7555,Nick Vincent,MIN,1,0,0,7,0,12.2,6.394737163,3.552631757,0.710526351,0.161290323,1,0.193548387,0.052631578,0.710526351,2.79,4.196349963,5.816577445,0.130737662,0.44808743,89.25729445,1.374423701,0.42076503,86.40264813,1.008808561,0.02185792,88.9410553,0.259271495,0.07650273,83.46533203,1.403727535,0.0273224,79.46951904,-0.360578768,,,,,,,,,,,,,,,,0.00546448,84.11428571,,83.22159091,109.8,96.2,,110.822973,,95.12472527,102.3016484,102.8120879,
7593,Jordan Lyles,TEX,10,13,0,32,30,180,7.3,2.8,1.9,0.298850575,0.75073602,0.375912408,0.174311926,5.15,5.37,5.342256345,4.734650476,0.187651228,0.39709852,93.34980477,-14.67750834,,,,0.08839406,91.86109983,4.123811755,0.07152497,86.61095155,-0.780771088,0.25978408,83.95365767,0.993926112,0.18319838,80.58733041,-9.41979159,,,,,,,,,,,,,,80.25841121,103.4849442,83.93082192,88.99141791,103.4381396,,58.02650602,,93.43043093,101.4544785,100.7590583,
7608,Tommy Milone,TOR,1,0,1,6,1,14,10.92857217,1.92857156,1.92857156,0.404761905,0.69148936,0.422222222,0.2,6.428571866,4.99,4.170034191,3.274707837,0.101717401,0.31120332,84.38684977,-4.831770655,,,,,,,0.43153527,76.57681157,0.638316177,0.09958506,77.74652863,-0.51054161,0.15767635,72.95585713,1.070078101,,,,,,,,,,,,,,95.30192308,59.98055556,109.0893333,,98.26923077,,,,94.49553527,100.3504108,98.81302075,
7738,Wily Peralta,DET,4,5,0,19,18,93.2,5.572954058,3.651245762,1.153024978,0.25862069,0.78431373,0.506711409,0.131868131,3.074733273,4.79,4.942276218,4.99092697,0.650145502,0.22458172,93.90465102,-6.155337393,,,,0.32689833,94.1011108,-0.111417983,,,,0.22329472,82.64093229,-6.68658112,,,,,,,0.22522523,81.44594308,12.55455928,,,,,,,,,,59.48402062,76.92771855,106.856196,,,82.37971429,80.58043758,96.91467181,90.8527027,
7754,Mike Fiers,OAK,0,2,0,2,2,9.1,4.821428736,3.857142989,3.857142989,0.34375,0.82089552,0.416666666,0.266666666,7.714285977,7.67,8.955748605,6.21990193,-0.297727287,0.25,87.31471012,1.350671861,0.25,83.51280453,-2.356953952,0.30263158,86.8624586,-3.173034027,,,,,,,0.07894737,71.712087,0.314600576,,,,0.11842105,81.52522108,-1.730724145,,,,,,,,65.38235294,90.6,77.26571429,57.85,47.50526316,,,,63.1625,95.58684211,91.28881579,
7803,Richard Bleier,MIA,3,2,0,68,0,58,6.827588003,0.931034728,0.620689818,0.279761905,0.73529412,0.654761904,0.16,2.948276638,3.01,3.014861668,2.878810825,1.032554626,0.00875912,90.89750163,0.186316829,0.23357664,87.25367432,1.289533377,0.6189781,90.03472325,10.11829029,0.01313869,83.38982476,-1.714779798,0.12554745,78.97069745,3.463771459,,,,,,,,,,,,,,,,,55.47777778,,42.25,96.73033175,99.11627907,,116.6704403,,100.4876652,107.5991189,99.97753304,
