playerid,Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,ERA,xERA,FIP,xFIP,WAR,FA% (pi),vFA (pi),wFA (pi),FC% (pi),vFC (pi),wFC (pi),SI% (pi),vSI (pi),wSI (pi),CH% (pi),vCH (pi),wCH (pi),SL% (pi),vSL (pi),wSL (pi),CU% (pi),vCU (pi),wCU (pi),CS% (pi),vCS (pi),wCS (pi),FS% (pi),vFS (pi),wFS (pi),KN% (pi),vKN (pi),wKN (pi),SB% (pi),vSB (pi),wSB (pi),XX% (pi),Stf+ CH,Stf+ CU,Stf+ FA,Stf+ SI,Stf+ SL,Stf+ KC,Stf+ FC,Stf+ FS,Stuff+,Location+,Pitching+,Stf+ FO
19866,Brandon Bielak,- - -,1,0,0,16,0,29.2,4.247191512,3.94382069,1.516854111,0.320754717,0.78723404,0.387387387,0.113636363,5.157303979,6.62,5.930525048,5.98204314,-0.332720041,0.2254902,92.15540931,-1.073679794,,,,0.25098039,92.29832649,-2.299128439,0.27254902,87.59920013,0.564815007,0.15294118,83.07462252,-2.211369809,0.09803922,80.94053955,-1.966028444,,,,,,,,,,,,,,107.8338206,64.89458824,77.65056649,69.53902439,75.12987013,,,,81.63617052,94.43719854,90.5718687,
19867,Griffin Canning,LAA,6,13,0,32,31,171.2,6.815534384,3.46019438,1.625242815,0.282608696,0.69595262,0.407129455,0.148325358,5.19029157,4.74,5.257742038,4.751002728,0.211226789,0.37643778,93.70315032,-10.94237423,,,,0.00941094,93.23551432,-0.051351722,0.26664343,88.80850008,3.861677174,0.24050192,87.93109007,-6.158383753,0.10700593,80.84128235,-2.713148437,,,,,,,,,,,,,,96.45162861,74.50256286,72.76703266,76.1,107.2041035,,,,87.62287416,97.67656087,96.91999853,
19871,Tucker Davidson,BAL,1,0,0,1,0,4.2,1.928571691,3.857143383,0,0.25,1,0.5625,0,0,2.7,4.023622752,5.64363198,0.001396167,0.14925373,90.93521118,-0.045830857,,,,0.1641791,90.47951993,0.478834208,,,,0.3880597,85.91747108,-0.245771989,0.11940299,75.96212769,-0.007989764,,,,0.17910448,79.92523193,0.477264114,,,,,,,,,76.8,50.6,41,116.85,,,28.5,72.09701493,96.90895522,94.30895522,
19874,Alex Faedo,DET,5,3,0,37,6,57.1,8.633722271,4.39534952,1.412790917,0.264900662,0.83086053,0.388535031,0.152542372,3.610465677,4.43,4.910666096,4.425930485,-0.460711256,0.35352532,94.1068705,-2.573188499,,,,0.04965243,93.71265747,-0.30253683,0.20059583,89.29203811,-3.052344527,0.39622642,83.33453507,3.563727841,,,,,,,,,,,,,,,,,108.1735,,91.05875706,79.98083083,115.4989975,,,,104.2147431,99.96677806,101.0356414,
19876,Kevin Ginkel,ARI,8,3,5,72,0,70,9.900002158,1.928571849,0.77142874,0.331578947,0.71246819,0.438144329,0.086956521,3.214286415,3.26,2.852193995,3.228316649,1.264187098,0.52449324,96.1226097,1.443476144,,,,0.09037162,94.41377957,0.96094925,0.00084459,91.99299622,-0.063373677,0.38429054,87.48960337,1.480724867,,,,,,,,,,,,,,,,,,,93.05050505,88.32075472,136.3614155,,,,109.0169298,102.8638596,104.3444737,
19879,Tanner Houck,BOS,9,10,0,30,30,178.2,7.757463128,2.417910585,0.554104509,0.282101167,0.7086999,0.559386973,0.088,3.123134506,4.11,3.31759919,3.575067772,3.902311802,0.00036563,93.76760101,0,0.01023766,87.95367432,-0.765142795,0.32321755,93.66532629,6.756544404,0.24826325,88.55370375,11.3056148,0.4179159,83.34835685,6.437187031,,,,,,,,,,,,,,,,,,,,93.01728814,116.4654288,,95.3375,116.0680412,108.4224497,100.286947,104.409543,
19883,Alex Lange,DET,0,3,2,21,0,18.2,10.12500241,8.196430526,0,0.32,0.54285714,0.458333333,0,4.339286749,4.97,3.970051398,5.185058443,0.065256424,0.12201592,96.63250467,1.168162659,,,,0.22811671,96.54788563,-1.077358533,0.07161804,90.16630498,-1.120918117,,,,0.57824934,88.34114285,0.75772943,,,,,,,,,,,,,,123.5444444,,107.156,101.5382716,,118.2,,,116.8201856,93.0575406,96.36102088,
19890,Emmanuel Rivera,MIA,0,0,0,4,0,4,0,0,2.25,0.333333333,0.60606061,0.263157894,0.111111111,9,6.7,7.166479778,7.318498692,-0.045774277,1,67.243927,-1.662654087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-129.2666667,,,,-44.49259259,91.22592593,96.15925926,
19891,Ryder Ryan,PIT,1,0,0,15,0,20.2,7.403226717,3.919355321,0.870967849,0.306451613,0.62913907,0.370967741,0.068965517,5.661291019,5.56,4.521318655,5.38494346,-0.009020211,0.14411765,94.21875,1.37302703,,,,0.41470588,94.27700438,-1.167610973,0.00294118,89.04889679,-0.024242934,0.43823529,83.86523438,-2.119336151,,,,,,,,,,,,,,,,,28,,62.97916667,96.34295775,109.7006711,,,,96.70648968,94.77109145,94.62566372,
19892,Pavin Smith,ARI,0,0,0,1,0,1,0,9,0,0,1,0.333333333,0,0,7.88,9.166479778,12.19049659,-0.028816421,1,73.73787196,-0.066355735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.9529412,46.5,60.18235294,
19899,Clarke Schmidt,NYY,5,5,0,16,16,85.1,9.808594335,3.164062689,0.84375005,0.295774648,0.79959514,0.404545454,0.09090909,2.84765642,3.78,3.576636053,3.917144742,1.706810474,,,,0.35006878,92.59139397,2.825302526,0.20976616,94.48583504,-2.287636094,0.00687758,87.38168335,-1.199114546,0.25103164,85.39175942,4.462715048,0.18225585,83.90533608,2.349999052,,,,,,,,,,,,,,36.16666667,,,82.79803279,136.1065574,150.2490566,106.1848723,,115.7263158,98.12956465,99.64080572,
19911,José Suarez,LAA,1,2,1,22,3,52.1,9.630574535,4.643312722,1.203821817,0.342465753,0.63938619,0.405228758,0.125,6.019109085,4.84,4.54227614,4.421367922,0.088808395,0.408308,93.15125087,-3.305138364,0.09118541,86.46516995,-1.813507795,0.08004053,92.21928618,-6.57511355,0.24620061,83.14395054,-2.837963212,0.17426545,80.48696545,3.158594932,,,,,,,,,,,,,,,,,96.16631789,76.7,104.3445805,73.35614224,103.1674798,,107.1636364,,100.223376,94.11971096,94.73971212,
19924,Bryan Hudson,MIL,6,1,0,43,0,62.1,8.951872388,2.454545655,1.01069527,0.147887324,0.94240838,0.412162162,0.116666666,1.732620462,3.01,3.599634894,3.595151006,0.74658823,0.52535059,91.43294405,12.25036319,0.2416397,86.15859549,0.575008694,,,,,,,0.23300971,81.66371889,4.871468078,,,,,,,,,,,,,,,,,,,82.86694915,,107.5308057,,49.32869955,,80.21169978,102.6249448,101.8214128,
19926,Tony Santillan,CIN,3,3,0,29,1,30,13.80000263,2.700000515,1.200000229,0.26984127,0.77868852,0.323076923,0.133333333,3.000000572,2.43,2.733146362,2.511821393,0.772956197,0.6031746,97.2796157,3.219277777,,,,,,,0.00992063,91.97459717,0.127053175,0.38690476,86.80894807,2.477079928,,,,,,,,,,,,,,,,,71.46,,103.7924342,,125.1512821,,,,111.7359169,107.2114325,106.7528486,
19931,Luke Williams,ATL,0,0,0,3,0,4,0,2.25,0,0.294117647,0.71428571,0.294117647,0,4.5,7.14,4.666479778,6.934492388,-0.003232655,1,59.37304688,0.05870147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19959,Jesús Luzardo,MIA,3,6,0,12,12,66.2,7.830000299,2.970000113,1.215000046,0.284153005,0.66298343,0.37037037,0.118421052,4.995000191,4.59,4.26147982,4.230169402,0.695785344,0.35826408,95.51789022,1.660734918,,,,0.12188366,95.16475793,-5.090311259,0.22622345,86.53887117,3.922736153,0.29362881,83.8562672,0.35918254,,,,,,,,,,,,,,,,,87.88306452,31.1,97.71241218,87.01222222,97.12594937,,,,95.21416526,97.97715008,98.11956155,
19962,Joey Wentz,- - -,1,2,1,46,0,67.1,9.757427447,4.41089186,1.069307117,0.311827957,0.71895425,0.411458333,0.112676056,4.678218639,3.7,4.191232433,4.241023483,0.129941575,0.36460033,93.78826508,-6.252420135,0.31402936,86.07068917,3.214497115,,,,0.1908646,85.87856925,-3.401905458,,,,0.12887439,79.34574639,3.039867759,,,,,,,,,,,,,0.00163132,94.97521368,97.1245283,72.85401786,,,,92.28229167,,87.27816824,97.91940959,94.99561081,
19976,Tyson Miller,- - -,5,1,1,58,0,62,7.838710883,1.596774439,1.016129189,0.202531646,0.81858407,0.306748466,0.086419753,2.322581002,3.41,3.666479855,4.174103819,0.530481674,,,,0.47278549,89.82328848,5.842755117,0.03094984,90.04802835,2.346104823,0.02454642,85.68237835,0.495801859,0.43649947,80.44503672,6.267129637,0.03201708,79.02887522,-1.706316028,,,,,,,,,,,,,0.00320171,92.13809524,43.84666667,110.1992962,97.865625,95.25425765,,,,100.6570319,103.2332052,107.0329493,
19979,Zach Plesac,LAA,1,1,0,3,3,12,3.750000298,5.250000417,3.000000238,0.210526316,0.59701493,0.195121951,0.153846153,8.250000656,8.44,8.416480196,7.359164992,-0.273188114,0.44230769,90.40425442,-2.519598302,,,,,,,0.24519231,84.53426585,0.235777039,0.25961538,83.90121347,-0.675789703,0.05288462,76.04285778,-0.567733523,,,,,,,,,,,,,,21.98979592,90.87272727,48.70217391,,76.11071429,,,,53.06201923,94.12740385,82.82115385,
19990,Bryse Wilson,MIL,5,4,0,34,9,104.2,7.050955842,2.665605257,1.719745327,0.268852459,0.80733945,0.377708978,0.143884892,4.041401519,5.35,5.086862061,4.610771284,-0.224974975,0.15225335,93.64710938,-7.815051004,0.34835566,88.88878797,6.68237666,0.31973203,93.17421875,6.721474703,0.0408039,87.8511726,-0.528787486,,,,0.13885505,80.49692897,-7.497035649,,,,,,,,,,,,,,54.04284199,106.4710526,84.712047,91.64868179,,,98.31139763,,93.31805735,104.6857064,98.37558664,
19995,Joel Kuhnel,- - -,0,0,0,6,0,10,4.5,0,0.9,0.21875,0.52631579,0.484848484,0.066666666,4.5,3.72,3.766479778,4.734492388,0.081997356,0.29113924,94.73049263,0.22714575,0.41139241,89.61436486,-0.054603972,0.15189873,94.18055979,1.342712861,,,,0.01898734,81.37710063,0.01989162,,,,,,,0.12658228,90.45543518,0.133439008,,,,,,,,119.6,84.63333333,72.81590909,102.7518519,87.29692308,,,,88.80186899,106.8126379,105.5047941,
19996,Dylan Lee,ATL,4,2,0,52,0,59.2,11.46368911,2.564246247,1.055866102,0.3,0.83629893,0.351724137,0.106060606,2.111732204,2.57,2.998881984,3.146243263,0.777844846,0.33178114,92.5487733,2.157442022,,,,,,,0.12107101,85.82991849,-0.528671976,0.54714785,84.1756732,5.758464828,,,,,,,,,,,,,,,,,103.6673077,,91.41824561,,100.8446581,,,,98.0685446,104.1232394,105.3974178,
20000,Tyler Wells,BAL,0,2,0,3,3,15.1,7.630434941,1.760869602,1.760869602,0.3125,0.5952381,0.372549019,0.130434782,5.869565339,7.64,4.601262417,4.325796759,0.159085527,0.34362934,93.01465941,-2.514421728,0.15830116,88.66569407,-1.684190296,,,,0.18918919,86.19477439,1.413275819,0.12355212,85.00634766,-0.638084274,0.18532819,76.58926392,0.932677891,,,,,,,,,,,,,,110.3653061,99.17083333,92.59662921,,124.1555556,,104.5304348,,102.7996139,104.6528958,99.88803089,
20009,Kenny Rosenberg,LAA,0,1,0,7,1,24,6.375000253,3.000000119,1.875000075,0.310810811,0.65517241,0.371794871,0.147058823,6.000000238,5.9,5.458146536,4.891825089,-0.187543958,0.48635236,90.49851896,-3.112719707,,,,,,,0.32754342,81.31152159,2.383764043,0.13647643,83.83095037,-1.529949363,0.04962779,76.52172241,-0.667984035,,,,,,,,,,,,,,91.80833333,91.715,73.71071429,,,,54.82181818,,77.95409429,97.83076923,92.87766749,
20018,Parker Dunshee,ATL,0,0,0,1,0,2.1,11.57143015,7.714286765,7.714286765,0.333333333,0.47619048,0.375,0.5,19.28571691,22.5,15.5950529,7.044209003,-0.13559638,0.39215686,92.77148438,-2.327426542,,,,,,,,,,0.52941176,82.58710395,-1.16784326,0.07843137,74.75299835,0.26277981,,,,,,,,,,,,,,,94,,45,108.5,,,,82.46078431,68.93137255,71.62941176,
20020,John Schreiber,KCR,4,3,2,59,0,51.2,8.012904803,3.483871654,0.174193583,0.307189542,0.69405099,0.513157894,0.020408163,3.658065236,3.39,3.030995881,4.213352473,1.104634285,0.24469274,93.0175157,0.150048938,0.16424581,88.83365221,1.893327575,0.2603352,92.18827119,4.211533267,0.06145251,86.06700994,-1.981728505,0.26927374,81.21486806,0.779592801,,,,,,,,,,,,,,,,,69.03653846,,79.80663507,113.0982222,110.4788793,,87.62291667,,97.15090909,100.4106818,96.82352273,
20038,Darren McCaughan,- - -,0,0,2,12,5,42,6.000000272,3.21428586,1.928571516,0.321167883,0.68403909,0.342657342,0.128571428,6.214285996,5.64,6.118860865,5.853160577,-0.43954267,0.19716312,89.50085581,-0.128811661,,,,0.31489362,89.06626768,-3.501679789,0.11205674,81.08380513,-1.420670316,0.37588652,81.9475328,-8.854739405,,,,,,,,,,,,,,,,,68.69746835,,48.77985612,79.66666667,118.595941,,,,87.19475257,97.83908263,94.48467087,
20039,Adrian Morejon,SDP,3,2,2,60,0,63.2,10.03665202,2.968587217,0.565445184,0.337142857,0.76826196,0.514124293,0.070175438,2.827225921,3.34,2.789516322,3.326445464,1.123291731,0.23308271,96.95414882,-4.237383079,,,,0.36090226,97.42611694,2.135727115,,,,0.32800752,85.71838064,1.308038559,,,,,,,0.07800752,86.16997482,1.633190326,,,,,,,,,,123.2234818,124.8127937,120.4069124,,,85.11604938,119.8264901,105.2429518,110.3085147,
20045,Sean Guenther,DET,3,0,0,17,0,21,5.142858544,0.857143091,0,0.157894737,0.84615385,0.631578947,0,0.857143091,2.16,2.595051051,3.74705777,0.385876358,0.03292181,90.47814941,0.254595302,,,,0.37860082,90.13162364,4.620413132,0.3127572,82.24921618,0.405425828,0.27572016,79.80135698,3.553955462,,,,,,,,,,,,,,,,,,,61.55,73.83478261,113.2656716,,,33.83815789,71.79300412,103.8160494,102.2460905,
20061,Kaleb Ort,HOU,1,1,0,22,0,24.2,9.486488198,1.459459723,2.554054515,0.160714286,1,0.338709677,0.205882352,2.554054515,2.98,5.234047719,3.628977935,-0.223295957,0.55464481,97.55764124,1.667424347,0.18579235,91.07085105,2.315677397,,,,0.07923497,90.44773707,-0.895246379,0.18032787,84.31667998,-0.584759459,,,,,,,,,,,,,,,,,52.62758621,,159.1463054,,102.2061538,,94.80289855,,128.4636612,105.3051913,110.4669399,
20070,Bailey Falter,PIT,8,9,0,28,28,142.1,6.133489681,2.845433357,1.07494149,0.281395349,0.69723618,0.361556064,0.092391304,4.426229666,4.81,4.304653121,4.706593745,1.709109306,0.4861956,91.92334125,6.216616895,,,,0.14085166,91.90685995,2.250214756,0.00467946,86.64654541,-0.83577878,0.21712681,86.06524448,1.083854955,0.15114647,77.7068317,-4.12144297,,,,,,,,,,,,,,,99.90614887,84.93741294,99.37406143,91.37433628,,,42.66363636,90.41858664,99.32357212,96.60324298,
20099,Chris Paddack,MIN,5,3,0,17,17,88.1,8.049057067,2.139622765,1.426415176,0.327137546,0.70881226,0.372759856,0.12173913,4.992453118,4.84,4.185347761,4.093434172,1.044218898,0.42876712,93.37385184,4.16692175,,,,,,,0.25890411,82.94557602,-5.697145529,0.17671233,85.89538669,-0.524809372,0.13561644,78.34482521,-3.356037091,,,,,,,,,,,,,,107.8650794,106.2939394,79.13769968,,70.58062016,,,,88.55410062,105.9706409,103.8399724,
20116,Calvin Faucher,MIA,2,3,6,53,0,53.2,10.56521864,4.360248964,0,0.345070423,0.6835443,0.464285714,0,3.186335781,3.72,2.495672245,3.763505531,1.333586097,0.33333333,96.1692273,0.840769041,0.36372847,91.51485245,6.634040698,,,,,,,0.09118541,88.39219835,1.015911952,0.21175279,85.81500449,-5.732343096,,,,,,,,,,,,,,,123.773399,,106.9459877,116.52,,194.4018919,,147.716501,96.47007952,99.25139165,
20132,Adam Oller,MIA,2,4,0,8,8,42.1,7.653543537,4.677165495,1.488189021,0.295081967,0.73426573,0.390625,0.120689655,5.31496079,4.59,5.316086142,5.238050413,0.011158224,0.41126761,93.97574647,-8.449905805,0.00140845,87.08039856,0.057969943,0.10140845,93.55802409,0.866818257,0.07042254,87.1337207,-1.923701428,0.27042254,85.62240601,4.34178707,0.14507042,81.55938069,1.241061777,,,,,,,,,,,,,,49.888,110.3145329,95.32273973,,119.9,,,,98.65535211,94.99577465,94.96535211,
20153,Nick Nelson,PHI,0,0,0,4,0,5.1,13.5000008,3.375000201,0,0.533333333,0.72727273,0.333333333,0,5.062500302,3.12,1.8539797,3.838490852,0.128421426,0.27083333,94.79094989,-1.07444948,,,,0.29166667,94.18450056,-0.701249167,0.17708333,87.82178452,-0.476680677,0.23958333,87.44031823,0.643543303,,,,,,,,,,0.02083333,80.25865173,-0.215482503,,,,,86.43529412,,68.95769231,90.39642857,130.4217391,,,,93.54361702,105.8021277,100.3159574,
20160,Nate Pearson,- - -,2,2,2,60,1,66.1,10.04020264,2.849246695,1.628140969,0.314285714,0.76819407,0.370967741,0.162162162,4.477387664,4.43,4.372510126,3.70751437,0.091487397,0.45641987,97.75615039,-6.097464092,,,,0.01780694,97.32642485,-2.461334091,,,,0.40581068,87.97438687,3.579795286,0.11246485,80.89607512,-0.221045528,,,,0.00093721,88.27010345,0.163724601,,,,,,,0.00656045,,126.51756,126.7074225,96.86296296,132.6832896,,,76.3,128.6704225,98.68630811,105.7201634,
20167,Kyle Muller,OAK,0,1,0,21,0,49.1,6.567567737,1.824324371,1.094594623,0.281879195,0.67193676,0.425806451,0.111111111,4.013513617,4.05,3.957020339,4.030975488,0.111694276,0.5337931,92.93552164,2.145282969,,,,,,,0.07862069,87.23887233,1.488420445,0.24689655,85.72042489,0.746936284,0.14068966,79.7655149,-2.58635398,,,,,,,,,,,,,,86.02280702,108.7931373,80.07364341,,93.27486034,,,,88.04473684,102.731856,103.9590028,
20185,Zach Pop,TOR,2,4,1,58,0,48.1,6.144829688,3.537932244,1.675862642,0.246575342,0.56179775,0.546052631,0.214285714,5.586208807,4.52,5.525101275,4.418294408,-0.676271617,,,,0.13101604,93.50829082,-1.692133576,0.72459893,96.19589628,1.014468044,,,,0.14438503,86.15530056,0.007080697,,,,,,,,,,,,,,,,,,,,96.80315399,135.4722222,,97.6173913,,102.4892857,97.98461538,99.32142857,
20191,Garrett Whitlock,BOS,1,0,0,4,4,18.1,8.345455124,3.436363875,0.490909125,0.265306122,0.87378641,0.448979591,0.066666666,1.9636365,4.49,3.330116153,3.858123068,0.416751802,,,,0.18068536,87.15252896,-1.185009163,0.22741433,93.93069082,-0.184289999,0.2834891,84.94318231,1.64438777,0.30841121,83.03512666,2.224487215,,,,,,,,,,,,,,,,,89.76703297,,,100.7383562,142.6263158,,77.16451613,,103.9575,101.31375,101.8215625,
20203,Eli Morgan,CLE,3,0,0,32,0,42,7.285715609,2.357143285,0.857143013,0.222222222,0.85164835,0.302521008,0.070175438,1.928571779,2.51,3.642670341,4.456586659,0.31632033,0.40247678,92.36350661,3.47745344,,,,,,,0.23684211,79.00637638,2.929134268,0.36068111,86.92802776,0.001592916,,,,,,,,,,,,,,,,,89.60718954,,66.97076923,,115.7090129,,,,89.3115727,104.0452522,101.2375371,
20206,Mike Baumann,- - -,3,1,0,57,0,58.1,8.948573096,4.320000805,1.388571687,0.303030303,0.6505102,0.393063583,0.125,5.554286749,4.59,4.829337231,4.689873295,-0.403165131,0.40730337,96.6983759,-7.853393279,0.21722846,92.44708147,2.134158377,,,,0.01872659,89.21814575,0.044510987,0.02247191,90.07123439,-2.138762366,0.33333333,87.94468432,-2.388133578,,,,,,,,,,,,,0.00093633,89.785,,125.1392484,,100.7544453,125.9685241,,,118.5524722,95.98470169,101.1999036,
20231,Zach Logue,LAD,0,0,0,2,0,2,18,0,4.5,0.714285714,0.43478261,0.5,0.5,18,2.83,5.666479778,0.678488185,-0.005356099,0.74418605,91.49906158,-0.333458368,0.04651163,87.41735077,-0.521380018,0.04651163,90.146698,-0.765533358,0.04651163,82.57109833,-0.466858536,0.11627907,78.62489624,-0.441785108,,,,,,,,,,,,,,,,,28.5,99.58,78.9375,75.6,,,105.3,,79.50238095,113.9119048,107.3690476,
20253,Griffin Jax,MIN,5,5,10,72,0,71,12.04225482,1.901408655,0.507042308,0.26875,0.77054795,0.52173913,0.076923076,2.028169232,2.37,1.941127534,2.316119646,2.591948986,0.30524345,97.09996285,7.536543161,,,,0.0917603,96.7016203,2.92515818,0.16666667,92.3535266,1.805538815,0.37453184,88.78787109,4.338563018,0.06179775,86.32653439,0.702587552,,,,,,,,,,,,,,107.3194286,150.7703125,115.1720635,86.31047619,170.0247423,,,,133.8579395,105.7454631,117.4101134,
20271,Daysbel Hernández,ATL,3,0,0,16,0,18,13.00000276,5.00000106,0,0.27027027,0.71428571,0.361111111,0,2.50000053,2.49,2.110923999,3.454931756,0.499452114,0.45757576,97.50884727,1.875199258,,,,,,,,,,0.54242424,89.10027497,3.437880132,,,,,,,,,,,,,,,,,,,111.9139344,105.1375,149.0532934,,,,131.977377,99.79081967,106.1193443,
20276,Deivi García,CHW,1,2,1,14,0,14,9.64285977,7.071430498,1.285714636,0.35,0.45454545,0.333333333,0.105263157,7.071430498,4.65,5.237908914,5.432777519,-0.109856598,0.55830389,95.26309706,-0.801462058,,,,,,,0.12367491,85.49996512,0.88478281,0.1590106,79.94455295,-0.590608165,0.1590106,77.67845595,-2.220717769,,,,,,,,,,,,,,102.4914286,78.16222222,115.5898734,,117.0352941,,,,109.2914557,87.64683544,92.21550633,
20287,Ben Rortvedt,TBR,0,0,0,1,0,2,4.5,9,4.5,0.285714286,1,0.625,1,4.5,10.13,11.66647978,5.922483981,-0.078586936,0.72222222,77.87190129,-0.192348361,,,,,,,,,,,,,,,,0.27777778,41.23057861,-1.676899444,,,,,,,,,,,-199.9,,,,,,,,-199.9,80.9,57.7,
20298,Jhonathan Díaz,SEA,0,1,0,5,1,9.2,7.448276352,2.793103632,1.862069088,0.352941176,0.77464789,0.428571428,0.142857142,4.65517272,3.86,5.131997149,4.632147222,-0.051481493,0.29518072,90.53040049,0.401366487,,,,0.22289157,88.67131414,-1.581942465,0.15060241,81.32112183,-0.868418869,0.21084337,78.79848633,-0.873294067,0.12048193,73.33628845,-1.075570583,,,,,,,,,,,,,,73.03461538,91.45,61.30576923,66.40909091,93.96857143,,,,74.48008878,99.34571972,91.92219404,
20302,David Peterson,NYM,10,3,0,21,21,121,7.512396694,3.421487603,0.595041322,0.293103448,0.78392622,0.50141643,0.077669902,2.900826446,4.59,3.67061201,4.098189413,1.874861717,0.2565473,93.17740885,1.320142534,,,,0.31854623,91.86852454,10.498256,0.16408338,84.67681189,0.849369805,0.18439337,85.04850543,-6.230967615,0.07642972,79.09073153,0.147591215,,,,,,,,,,,,,,96.69055375,82.85804196,70.13245968,102.4760345,115.4391304,,,,93.76286784,98.18143392,96.2729267,
20348,Riley O'Brien,STL,0,0,0,8,0,8,12.37500295,9.000002146,2.250000536,0.458333333,0.625,0.384615384,0.2,11.25000268,6.74,7.041480702,5.681490886,-0.179261729,0.02061856,96.4382019,-0.549671035,0.25773196,89.79615234,-4.180454277,0.45876289,96.8924684,0.526989773,,,,0.2628866,82.7773246,-1.844828006,,,,,,,,,,,,,,,,,,121.93125,85.925,116.805618,92.33623188,,,,111.5329897,87.53453608,94.83350515,
20349,Zack Kelly,BOS,6,3,0,49,3,56.2,9.688236707,4.28823592,1.588235526,0.241134752,0.71186441,0.473333333,0.192307692,3.970588814,4.25,4.842950611,3.936322899,-0.250532508,0.30094044,96.61027188,-3.742269211,0.21630094,91.16899249,-0.420701705,,,,0.20898642,83.70581482,-0.599748939,0.2737722,82.36547199,5.317315567,,,,,,,,,,,,,,,,,122.334,,106.9768744,,130.9965385,,78.1062201,,110.4405864,100.4005752,104.2452846,
20352,Ernie Clement,TOR,0,0,0,1,0,1,0,0,0,0.4,0.5,0.4,0,9,6.25,3.166479778,6.190496591,0.00606446,0.75,74.18569946,0.777460165,,,,,,,,,,,,,,,,,,,,,,0.25,57.20534897,-1.213822033,,,,,,,,,,,,,,,,
20353,Steven Wilson,CHW,1,6,0,40,0,34.2,8.826925667,6.750001981,2.076923686,0.22826087,0.61965812,0.237113402,0.145454545,5.711540138,5.35,6.714557743,6.113417057,-0.739097297,0.39807384,93.63738817,-3.797670294,0.00321027,88.4382019,-0.062321257,,,,0.08025682,81.85694824,-0.351245087,0.51845907,82.49164329,-2.178509623,,,,,,,,,,,,,,,,,107.864,,104.3876543,,124.9800643,,42.425,,114.6221338,92.70525478,98.01019108,
20367,Brusdar Graterol,LAD,0,0,0,7,0,7.1,8.590909463,2.454545561,0,0.166666667,0.6,0.444444444,0,2.454545561,2.89,2.07557064,3.106485507,0.149801388,0.15463918,97.53387858,0.540760096,0.12371134,96.30167643,0.656467982,0.41237113,98.29848633,1.077569377,,,,0.30927835,89.60835775,1.606155537,,,,,,,,,,,,,,,,,,,69.07142857,130.0292683,146.6733333,,31.78333333,,113.670297,102.2871287,105.5039604,
20369,Matt Manning,DET,0,1,0,5,5,27.2,7.481928399,3.903614817,0.975903704,0.329411765,0.72164948,0.306818181,0.068181818,4.879518521,4.68,4.214672646,5.209674058,0.227067858,0.47716895,94.1278596,-3.158267811,,,,0.00456621,93.2786026,0.28895374,0.04109589,87.96743435,-0.057781536,0.37899543,84.63577748,2.191362251,0.09817352,81.88009856,-1.471430104,,,,,,,,,,,,,,,108.5093023,94.61184834,,100.0572289,,,82.25,99.03725806,97.69854839,97.94129032,
