Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,playerid,MLBAMID
Greg Weissert,NYY,0,0,0,17,0,20,9.900001888,3.600000687,1.350000257,0.339622642,0.81395349,0.509090909,0.166666666,94.3941911,4.050000772,4.42,4.355040569,3.89305706,0.043371852,Greg Weissert,20375,669711
Yoendrys Gómez,NYY,0,0,0,1,0,2,18,0,0,0.333333333,1,0.333333333,0,94.6536377,0,2.21,0.755040359,1.581716236,0.042776253,Yoendrys Gomez,22872,672782
Carson Fulmer,LAA,1,1,0,3,1,10,5.4,3.6,0.9,0.185185185,0.83333333,0.571428571,0.111111111,92.78320313,2.7,4.67,4.855040359,5.043056938,0.042486776,Carson Fulmer,18311,608334
Keegan Thompson,CHC,2,2,1,19,0,28.2,8.162791422,5.965116808,0.627907032,0.233766234,0.67204301,0.41025641,0.06060606,94.02946181,4.709302743,4.3,4.441086976,5.43738734,0.042082559,Keegan Thompson,19795,624522
Jonathan Hernández,TEX,1,2,0,33,0,31.2,9.663160417,4.263159007,1.136842402,0.344444444,0.70247934,0.510869565,0.121212121,,5.400001409,4.96,4.54977754,4.630638862,0.04021436,Jonathan Hernandez,17464,642546
Nick Wittgren,KCR,1,0,0,27,0,29,5.586207999,3.413793777,0.620689778,0.29787234,0.65533981,0.447916666,0.057142857,92.13053197,4.965518221,4.67,4.358488853,5.457361876,0.03987835,Nick Wittgren,15594,621295
Tyler Cyr,LAD,0,0,0,2,0,1.2,10.80000412,0,0,0.25,1,0.75,0,94.06588925,0,1.77,0.855039444,1.847050875,0.038555734,Tyler Cyr,18421,664202
Jason Vosler,CIN,0,0,0,2,0,2,0,0,0,0.454545455,0.8,0.363636363,0,60.06449219,4.5,1.38,3.255040359,8.215095621,0.037627723,Jason Vosler,16686,613564
Dylan Covey,- - -,1,3,0,29,1,43,6.279070055,3.558139698,1.046511676,0.313868613,0.75,0.542857142,0.15625,95.59715271,3.767442033,4.96,4.696900891,4.415674276,0.037449956,Dylan Covey,14825,592229
Grant Hartwig,NYM,5,2,0,28,0,35.1,7.641510534,3.820755267,0.764151053,0.298076923,0.62992126,0.481132075,0.09375,,4.839623338,4.3,4.443719776,4.837321421,0.034431912,Grant Hartwig,29946,701643
Dylan Lee,ATL,1,0,0,24,1,23.2,9.126763015,3.042254338,1.521127169,0.307692308,0.68181818,0.388059701,0.153846153,92.18696351,4.183099715,5.66,4.438139269,4.057314333,0.034050908,Dylan Lee,19996,669276
Zack Short,DET,0,0,0,6,0,6,1.5,1.5,0,0.413793103,0.71428571,0.206896551,0,62.45305176,6,10.11,3.921707026,6.952851908,0.033893209,Zack Short,19562,670097
Brandon Walter,BOS,0,0,1,9,0,23,6.260869565,2.739130435,1.173913043,0.367088608,0.6424581,0.426829268,0.09090909,91.77609253,6.260869565,4.48,4.602866446,5.279414615,0.032039989,Brandon Walter,26056,687888
Nicholas Padilla,CHW,0,1,0,3,0,4.2,11.57143015,1.928571691,1.928571691,0.533333333,0.81395349,0.125,0.25,,5.785715074,14.77,4.112183333,2.743627507,0.031761043,Nicholas Padilla,21327,656820
Penn Murfee,SEA,1,2,0,16,0,14,10.28571709,6.42857318,0.642857318,0.133333333,0.75342466,0.466666666,0.142857142,88.12014931,1.285714636,3.21,4.255040632,4.153145053,0.031482037,Penn Murfee,25174,682171
José Lopez,TBR,0,0,0,1,0,2,9,4.5,0,0.428571429,0.75,0.285714285,0,94.37372903,4.5,5.7,2.755040359,5.23506799,0.029742314,Jose Lopez,22982,673111
Darren McCaughan,SEA,0,0,0,3,0,5,18,5.4,1.8,0.461538462,0.58139535,0.642857142,0.2,89.40011597,5.4,2.84,3.655040359,2.708392113,0.026224293,Darren McCaughan,20038,670766
Tucker Barnhart,CHC,0,0,0,4,0,4,0,0,0,0.368421053,0.85714286,0.47368421,0,74.7983017,2.25,9.46,3.255040359,5.73506799,0.024380999,Tucker Barnhart,10200,571466
Matt Gage,HOU,0,0,0,5,0,6.2,10.80000257,4.050000966,1.350000322,0.333333333,0.92105263,0.466666666,0.5,93.9664661,2.700000644,3.43,4.155040574,2.701045754,0.02158224,Matt Gage,17381,657424
Zach Muckenhirn,NYM,0,0,0,3,0,6,4.500000715,3.000000477,0,0.44,0.71428571,0.4,0,91.25989163,6.000000954,6.4,3.755040439,6.510627134,0.021162823,Zach Muckenhirn,20209,669105
Jesse Scholtens,CHW,1,9,1,26,11,85,6.141176746,3.176470731,1.588235365,0.3125,0.7027027,0.412587412,0.129310344,92.90902288,5.294117885,4.93,5.313863981,5.276085197,0.020881876,Jesse Scholtens,19205,669947
Calvin Faucher,TBR,1,1,0,17,4,25.2,8.766234961,4.207792781,1.402597594,0.346153846,0.625,0.5,0.16,95.33395448,7.012987968,6.61,4.852443175,4.436876644,0.020582333,Calvin Faucher,20116,676534
Konnor Pilkington,CLE,0,0,0,1,0,2,9,4.5,0,0.2,1,0.4,0,93.48186126,0,2.5,2.755040359,5.23506799,0.019789573,Konnor Pilkington,21453,663455
Jonathan Schoop,DET,0,0,0,1,0,1.1,6.750001609,0,0,0.25,1,0.25,0,82.77241516,0,23.17,1.755040002,4.235068224,0.019466175,Jonathan Schoop,11265,570731
Shane Greene,CHC,0,0,0,2,0,3,9,6,0,0.285714286,1,0.571428571,0,93.10413954,0,3.45,3.255040359,4.357274862,0.019146893,Shane Greene,10756,572888
Jonathan Loáisiga,NYY,0,2,0,17,0,17.2,3.056604544,0.509434091,1.018868181,0.206896552,0.70422535,0.533333333,0.095238095,98.00497872,3.056604544,2.65,4.55692748,5.050534406,0.018900709,Jonathan Loaisiga,19753,642528
Nate Eaton,KCR,0,0,0,1,0,1,9,0,0,0.5,1,0.75,0,93.39984131,0,2.52,1.255040359,1.255040359,0.018655781,Nate Eaton,25055,681987
Adrian Morejon,SDP,0,0,0,8,1,9,8.000001695,5.00000106,1.000000212,0.433333333,0.68181818,0.464285714,0.1,95.25241778,7.000001483,7.49,4.588373975,4.980987119,0.018552603,Adrian Morejon,20039,670970
Luke Williams,LAD,0,0,0,1,0,1,0,0,0,0,1,0.333333333,0,53.03233337,0,0.18,3.255040359,6.561743867,0.018086469,Luke Williams,19931,663897
Rowdy Tellez,MIL,0,0,0,1,0,1,9,0,0,0.333333333,1,0,0,57.91168213,0,0.49,1.255040359,4.561743867,0.018009724,Rowdy Tellez,15679,642133
Luis Guillorme,NYM,0,0,0,1,0,1,0,0,0,0.25,1,0,0,69.6449941,0,13.83,3.255040359,8.215095621,0.017863281,Luis Guillorme,16451,641645
Mike Baumann,BAL,10,1,0,60,0,64.2,8.489693059,4.592784769,0.974227072,0.264705882,0.75129534,0.420454545,0.098591549,96.47986889,3.757732993,5.37,4.399370571,4.807432146,0.017321736,Mike Baumann,20206,657508
Eduardo Salazar,CIN,1,0,0,8,0,12.1,3.648648743,3.648648743,0,0.340425532,0.56,0.510638297,0,93.58537801,8.027027234,5.96,4.633418773,6.510196488,0.017229104,Eduardo Salazar,23135,674285
Ricky Karcher,CIN,0,0,1,1,0,1,0,9,0,0,1,0,0,97.97199164,0,1.71,6.255040359,11.21509562,0.017227242,Ricky Karcher,23449,676689
Jackson Rutledge,WSN,1,1,0,4,4,20,5.4,2.7,1.8,0.3125,0.64393939,0.264705882,0.114285714,95.75141197,6.75,5.81,5.855040359,6.148405929,0.016941298,Jackson Rutledge,26215,671131
Chris Vallimont,BAL,0,0,0,1,0,0.2,13.50001408,0,0,1,1,0,0,94.20173136,0,2.62,0.25503723,0.25503723,0.01668066,Chris Vallimont,24935,681808
Heath Hembree,TBR,0,0,0,1,0,1.1,13.50000322,6.750001609,0,0,1,1,0,93.61870117,0,1.55,2.505040181,2.505040181,0.016560515,Heath Hembree,11632,592390
Seby Zavala,ARI,0,0,0,1,0,0.2,0,0,0,0,1,0,0,60.26133219,0,0.11,3.255040359,8.215100795,0.015566205,Seby Zavala,18887,664874
Tanner Rainey,WSN,0,0,0,1,0,1,9,9,0,0.333333333,1,0.333333333,0,96.32539063,0,1.69,4.255040359,7.561743867,0.015505296,Tanner Rainey,17610,663432
Nick Burdi,CHC,0,0,0,3,0,3,12,9,0,0.375,0.5,0.25,0,98.01647056,9,3,3.588373693,6.343959949,0.013135273,Nick Burdi,16074,595897
J.B. Bukauskas,- - -,0,0,0,6,0,7,9,3.857142857,0,0.315789474,0.8,0.789473684,0,,1.285714286,3.48,2.969326074,2.969326074,0.012593985,J.B. Bukauskas,20491,656266
José Rodríguez,SEA,0,0,0,1,0,3,3,3,0,0.3,0.25,0.6,0,95.90112305,9,7.58,3.588373693,4.690608195,0.011988994,Jose Rodriguez,17860,642578
Jose Herrera,ARI,0,0,0,2,0,2,0,0,0,0.4,0.5,0.4,0,58.28048545,9,3.61,3.255040359,5.73506799,0.011742547,Jose Herrera,17040,645444
Josh Lester,BAL,0,0,0,1,0,1,9,9,0,0.333333333,1,0,0,59.33416748,0,10.68,4.255040359,9.215095621,0.011524516,Josh Lester,17737,623507
Ryder Ryan,SEA,0,0,0,1,0,1,18,9,0,0,1,0,0,94.77035522,0,3.77,2.255040359,2.255040359,0.010943592,Ryder Ryan,19891,656924
Josh Taylor,KCR,1,3,0,17,1,17.2,13.24528493,4.58490632,2.037736142,0.409090909,0.5511811,0.458333333,0.25,93.04533984,8.15094457,4.83,4.783342466,3.337321205,0.010252148,Josh Taylor,17359,657031
Anthony Veneziano,KCR,0,0,0,2,0,2.1,3.857143383,7.714286765,0,0.222222222,0.5,0.222222222,0,94.87472873,0,6.73,4.969326307,8.512223406,0.01020318,Anthony Veneziano,27453,685107
Caleb Kilian,CHC,0,1,0,3,1,5.1,8.437500503,3.375000201,0,0.590909091,0.47368421,0.523809523,0,93.87258429,16.87500101,8.53,4.755040449,5.685050866,0.00877116,Caleb Kilian,26213,668873
Blair Calvo,COL,0,0,0,1,0,1,0,0,0,0,1,0.666666666,0,,0,3.98,3.255040359,3.255040359,0.008259648,Blair Calvo,25416,663971
Yonny Hernández,LAD,0,0,0,1,0,1,0,0,0,0.25,1,0.25,0,74.09363302,0,4.83,3.255040359,6.561743867,0.006896694,Yonny Hernandez,19432,660634
Josh Donaldson,NYY,0,0,0,1,0,1,0,0,0,0,1,0.333333333,0,85.01480865,0,10.49,3.255040359,6.561743867,0.006686195,Josh Donaldson,5038,518626
Randy Wynne,CIN,0,1,0,1,0,2.1,0,3.857143383,0,0.3,0.75,0.3,0,,3.857143383,13.42,4.54075482,6.666493079,0.006643618,Randy Wynne,25804,691094
Frankie Montas,NYY,1,0,0,1,0,1.1,6.750001609,6.750001609,0,0.4,1,0.8,0,95.42266846,0,3.43,4.005040538,4.005040538,0.006632674,Frankie Montas,14309,593423
Jake Lamb,LAA,0,0,0,1,0,1,0,0,0,0.25,1,0,0,56.44921112,0,8.42,3.255040359,8.215095621,0.00661199,Jake Lamb,13329,571875
Chris Owings,PIT,0,0,0,1,0,1,0,0,0,0.333333333,1,0.166666666,0,49.30069987,0,5.44,3.255040359,8.215095621,0.006605306,Chris Owings,10030,572008
Josh Rojas,ARI,0,0,0,2,0,2,4.5,4.5,0,0.545454545,0.42857143,0.181818181,0,72.65033428,18,12.05,3.755040359,7.061743867,0.006509866,Josh Rojas,19734,668942
Brandon Dixon,SDP,0,0,0,1,0,1,0,0,0,0,1,0.333333333,0,50.30741664,0,0.34,3.255040359,6.561743867,0.006439835,Brandon Dixon,15214,641525
Robert Suarez,SDP,4,3,0,26,0,27.2,7.807229633,3.253012347,1.301204939,0.157142857,0.6185567,0.486486486,0.181818181,97.78594778,4.228916051,3.23,4.483956135,3.919151454,0.006127717,Robert Suarez,30115,663158
James McCann,BAL,0,0,0,1,0,1,0,0,0,0.4,1,0.6,0,45.82779367,0,6.16,3.255040359,3.255040359,0.005730215,James McCann,12859,543510
Ryan McKenna,BAL,0,0,0,1,0,1,0,0,0,0.666666667,0.5,0.666666666,0,,18,10.55,3.255040359,4.908392113,0.005730215,Ryan McKenna,19928,663630
Richard Lovelady,OAK,0,3,0,27,0,23.1,9.257145632,3.857144013,1.157143204,0.214285714,0.6302521,0.474576271,0.125,91.0122279,4.628572816,3.85,4.540755031,4.569916843,0.005014307,Richard Lovelady,19337,663992
J.C. Mejía,MIL,1,0,0,9,0,11.1,10.3235297,2.382353008,1.588235339,0.419354839,0.74074074,0.454545454,0.285714285,95.18706055,5.558823685,6.9,4.313863919,3.040934084,0.003842007,J.C. Mejia,20617,650496
Alex Claudio,MIL,0,0,0,1,0,0.1,0,0,0,0.666666667,1,0,0,,0,29.44,3.255040359,3.255040359,0.003428104,Alex Claudio,12890,592222
Eduardo Escobar,LAA,0,0,0,3,0,3.2,0,2.45454588,0,0.142857143,0.5,0.642857142,0,82.01292318,2.45454588,3.02,4.89140428,6.695061051,0.003329137,Eduardo Escobar,6153,500871
Edwin Uceta,NYM,0,0,0,1,0,3,9,6,0,0,1,0.4,0,93.47868465,0,3.33,4.255040359,5.908392113,0.002362379,Edwin Uceta,20539,670955
Hagen Danner,TOR,0,0,0,1,0,0.1,0,0,0,0,1,0,0,96.61485291,0,26.92,3.255040359,3.255040359,0.002142116,Hagen Danner,22116,668470
Enmanuel De Jesus,MIA,0,0,0,2,0,6.1,7.105263515,5.684210812,0,0.409090909,0.5,0.409090909,0,93.61279297,11.36842162,7.35,4.991882552,6.297160318,0.001885428,Enmanuel De Jesus,18554,646241
Cole Waites,SFG,0,0,0,3,0,2.1,7.714286765,7.714286765,0,0.545454545,0.375,0.545454545,0,95.79373915,15.42857353,7.44,4.112183333,5.529342173,0.000984501,Cole Waites,25665,686972
Brandon Crawford,SFG,0,0,0,1,0,1,0,9,0,0.25,1,0.25,0,85.40498352,0,3.25,6.255040359,11.21509562,-1.0562E-05,Brandon Crawford,5343,543063
Matt Beaty,SFG,0,0,0,1,0,1,9,9,0,0.6,0.25,0.4,0,54.70321801,27,6.12,4.255040359,5.908392113,-1.0562E-05,Matt Beaty,17710,607461
Hunter Stratton,PIT,0,0,0,8,0,12,7.500000596,2.250000179,1.500000119,0.225806452,0.98039216,0.515151515,0.2,95.79877859,2.250000179,4.61,4.755040479,3.966166878,-4.64839E-05,Hunter Stratton,23455,676702
Jose Espada,SDP,0,0,0,1,0,1,18,18,0,0,1,1,0,92.97212728,0,3.48,5.255040359,5.255040359,-0.002657018,Jose Espada,21131,664744
Oliver Ortega,MIN,0,1,0,10,0,14.2,8.590910022,4.295455011,1.22727286,0.230769231,0.74074074,0.333333333,0.09090909,95.25370886,4.295455011,2.79,4.755040522,5.462340957,-0.003184938,Oliver Ortega,21025,661383
Nick Vespi,BAL,1,0,0,9,0,14.2,5.522727871,1.22727286,1.22727286,0.311111111,0.74074074,0.468085106,0.133333333,88.88030825,4.295455011,3.74,4.414131394,4.332332043,-0.003642199,Nick Vespi,21093,663989
Luis Patiño,- - -,0,1,0,9,1,21.2,7.476923296,5.815384786,1.246153883,0.28125,0.74675325,0.402985074,0.130434782,95.15805548,4.569230903,5.85,5.331963497,5.287059973,-0.003779162,Luis Patino,22815,672715
T.J. McFarland,NYM,0,1,0,3,0,1.2,10.80000412,5.40000206,0,0.571428571,0.66666667,0.714285714,0,,5.40000206,4.73,4.455040817,4.455040817,-0.004327824,T.J. McFarland,3237,519008
Ethan Small,MIL,0,0,1,2,0,4,13.5,4.5,2.25,0.571428571,0.625,0.266666666,0.166666666,92.20141602,11.25,7.97,5.005040359,4.23506799,-0.006504386,Ethan Small,26364,663629
Kevin Herget,CIN,1,2,1,14,0,24.1,4.808219429,2.219178198,1.479452132,0.275,0.70422535,0.333333333,0.111111111,92.55052649,5.178082462,5.59,5.309834987,5.618903352,-0.007380075,Kevin Herget,15369,643361
Tyler Duffey,CHC,0,0,0,1,0,2,13.5,0,4.5,0,1,0,0.25,92.46876017,4.5,3.45,6.755040359,3.561743867,-0.007616076,Tyler Duffey,13758,608648
Bryan Hudson,LAD,0,0,0,6,0,8.2,7.269231302,4.153846459,1.038461615,0.35483871,0.64102564,0.5625,0.125,91.98770357,7.269231302,5.23,4.870425093,4.896595945,-0.007643974,Bryan Hudson,19924,663542
Jeff Lindgren,MIA,0,0,0,3,0,7,1.285714286,5.142857143,0,0.173913043,0.5,0.260869565,0,90.56392547,5.142857143,3.93,4.683611788,7.754122188,-0.009892563,Jeff Lindgren,25830,689167
Noah Davis,COL,0,4,0,8,6,30,7.8,4.5,1.8,0.389473684,0.59701493,0.46,0.171428571,,8.7,4.77,6.021707026,5.350617406,-0.010745594,Noah Davis,25862,663562
Ernie Clement,TOR,0,0,0,1,0,1,0,0,0,0.5,0.75,0.666666666,0,74.41057943,9,9.18,6.255040359,7.908392113,-0.010972913,Ernie Clement,20352,676391
David Villar,SFG,0,0,0,1,0,1,0,9,0,0,1,0.5,0,67.21983337,0,6.61,6.255040359,7.908392113,-0.011200384,David Villar,24782,681584
Miguel Rojas,LAD,0,0,0,3,0,3,0,3,0,0.25,0.6,0.5,0,70.04592618,6,3.11,5.255040359,8.010626616,-0.01228412,Miguel Rojas,7802,500743
Kelvin Caceres,LAA,0,0,0,2,0,1.1,6.750001609,13.50000322,0,0.4,0.75,0.75,0,,6.750001609,13.34,6.255041075,7.495055186,-0.01234676,Kelvin Caceres,24681,680983
Jake Wong,CIN,0,0,0,1,0,3,0,9,0,0.5,0.66666667,0.666666666,0,92.53722382,9,7.68,6.255040359,7.357274862,-0.012612789,Jake Wong,23095,673858
Victor Mederos,LAA,0,0,0,3,0,3,9,9,0,0.5,0.66666667,0.6,0,95.87032064,9,4.77,5.255040359,6.908392113,-0.013147995,Victor Mederos,31533,682989
Jordan Weems,WSN,5,1,0,51,0,54.2,9.878050619,4.609756955,1.481707593,0.21969697,0.78014184,0.388489208,0.14516129,96.27330493,3.621951893,4.3,4.901382129,4.63628102,-0.013304214,Jordan Weems,13190,607179
Brenan Hanifee,DET,0,0,0,3,0,5,5.4,0,1.8,0.368421053,0.75757576,0.55,0.142857142,,5.4,5.27,4.655040359,4.369732815,-0.013537979,Brenan Hanifee,22304,669724
Brett Phillips,LAA,0,0,0,1,0,0.1,0,27.00002816,0,0.5,1,0,0,73.79988607,0,9.12,12.25504975,17.21511018,-0.013966359,Brett Phillips,14735,621433
Ryan Weber,NYY,1,0,1,8,0,14.1,4.395348935,0.627906991,1.255813981,0.306122449,0.86419753,0.46,0.125,,3.139534953,5.34,4.510854341,4.542502811,-0.013989921,Ryan Weber,10160,543901
Anthony Bass,TOR,0,0,0,22,0,20,8.550001631,4.050000772,1.350000257,0.280701754,0.67226891,0.383333333,0.130434782,94.60577393,4.950000944,5.23,4.655040627,4.606395134,-0.015376644,Anthony Bass,7982,542914
Prelander Berroa,SEA,0,0,0,2,0,1.2,16.20000618,16.20000618,0,0,1,0.5,0,96.3172392,0,4.07,5.055041046,6.047052477,-0.015582289,Prelander Berroa,22932,672860
Tyson Miller,- - -,1,0,0,10,0,15.1,5.869565704,3.521739422,1.173913141,0.244444444,0.69767442,0.191489361,0.09090909,,4.695652563,6.86,5.015910071,5.692458296,-0.016492868,Tyson Miller,19976,668338
Bruce Zimmermann,BAL,2,0,0,7,0,13.1,9.450000225,0,2.025000048,0.333333333,0.74324324,0.477272727,0.214285714,89.99928792,4.725000113,3.61,4.53004039,3.341059703,-0.016500311,Bruce Zimmermann,20370,669145
Harold Castro,COL,0,0,0,2,0,2,0,4.5,0,0.444444444,0.66666667,0.444444444,0,66.1973131,9,5.44,6.255040359,9.561743867,-0.016686264,Harold Castro,14691,605612
Evan Justice,COL,0,0,0,9,0,7.1,8.590911698,9.818184797,0,0.538461538,0.69565217,0.56,0,94.58365885,8.590911698,5.55,5.02776817,6.155053799,-0.01717969,Evan Justice,30008,687145
Reed Garrett,- - -,1,0,0,11,0,19.2,7.322035555,3.203390555,1.372881667,0.316666667,0.62015504,0.444444444,0.157894736,96.52003285,6.406781111,4.51,4.831311903,4.4455669,-0.017821592,Reed Garrett,16866,657585
Kirby Snead,OAK,1,2,0,15,0,11.2,6.942859224,4.628572816,0.771428803,0.325,0.69892473,0.463414634,0.09090909,,4.628572816,6.56,4.369326408,4.813915338,-0.018106464,Kirby Snead,19179,669912
Easton Lucas,OAK,0,0,0,6,0,6.2,9.450000901,5.400000515,1.350000129,0.391304348,0.63492063,0.375,0.111111111,93.63616248,8.100000772,5,4.905040517,5.187065412,-0.018153083,Easton Lucas,26058,687922
Hector Perez,TBR,0,0,0,1,0,0.1,0,27.00002816,0,0.75,0.75,0.75,0,94.80121867,27.00002816,10.94,12.25504975,12.25504975,-0.018476294,Hector Perez,18592,660431
Kody Clemens,PHI,0,0,0,4,0,2.2,3.375002313,10.12500694,0,0.363636364,0.85714286,0.272727272,0,51.79795875,3.375002313,8.27,5.880042159,7.740064157,-0.018739345,Kody Clemens,20572,665019
Jake Faria,BOS,0,0,0,1,0,2,13.5,18,0,0.571428571,0.375,0.142857142,0,93.40534319,22.5,5.2,6.255040359,9.561743867,-0.018915728,Jake Faria,13699,607188
Erich Uelmen,PHI,0,0,0,1,0,1,9,18,0,0.6,0.2,0.4,0,92.71509806,36,12.05,7.255040359,8.908392113,-0.018923821,Erich Uelmen,20323,657272
Josh Harrison,PHI,0,0,0,2,0,1.2,0,10.80000412,0,0.615384615,0.5,0.153846153,0,56.47434304,27.0000103,15.22,6.855041733,9.831076025,-0.019218924,Josh Harrison,8202,543281
Willi Castro,MIN,0,0,0,3,0,2.1,0,7.714286765,0,0.333333333,0.4,0.555555555,0,71.5286967,11.57143015,7.3,5.826469281,7.243628121,-0.019304452,Willi Castro,17338,650489
Jacob Stallings,MIA,0,0,0,7,0,8,1.125,0,1.125,0.34375,0.79365079,0.333333333,0.0625,73.83475342,4.5,5.27,5.380040359,7.061743867,-0.020371238,Jacob Stallings,13723,607732
Davis Daniel,LAA,1,1,0,3,0,12.1,6.567567737,6.567567737,0.729729749,0.181818182,0.89041096,0.470588235,0.066666666,93.27634193,2.189189246,3.77,5.038824189,5.995603374,-0.021170681,Davis Daniel,27582,669721
Colin Selby,PIT,2,2,0,21,5,24,11.25000134,5.625000671,1.500000179,0.384615385,0.52083333,0.485294117,0.210526315,,9.000001073,5.52,4.79670721,3.938943913,-0.021956101,Colin Selby,24986,681882
Joely Rodríguez,BOS,0,0,0,11,0,11,11.45454645,4.909091335,1.636363778,0.379310345,0.61728395,0.451612903,0.285714285,91.22612762,6.545455113,5.74,4.70958594,3.398082397,-0.025081752,Joely Rodriguez,11487,570257
José Cisnero,DET,3,4,2,63,0,59.1,10.61798049,3.792135888,1.516854355,0.337579618,0.6835443,0.43902439,0.15625,95.97238722,5.308990243,4.64,4.603355342,4.195734648,-0.027077403,Jose Cisnero,6399,542585
Mike Mayers,KCR,1,2,0,6,2,26.1,5.810126863,3.417721684,1.367088674,0.340909091,0.65104167,0.426966292,0.121212121,93.10310007,6.151899031,4.67,5.077825258,5.175063536,-0.033662122,Mike Mayers,15451,594577
Drey Jameson,ARI,3,1,1,15,3,40.2,8.188525102,3.983606806,1.327868935,0.303571429,0.86956522,0.457627118,0.130434782,97.07065859,3.319672339,5.55,4.755040453,4.707192434,-0.033678781,Drey Jameson,26260,686753
Jonathan Bowlan,KCR,0,1,0,2,1,3,9,0,3,0.4,1,0.272727272,0.2,95.14816007,3,5.37,5.588373693,4.010626616,-0.034275534,Jonathan Bowlan,24607,680742
Robbie Ray,SEA,0,1,0,1,1,3.1,8.100000772,13.50000129,0,0.363636364,0.44444444,0.4,0,93.89236749,8.100000772,5,5.955040617,7.443057337,-0.034316644,Robbie Ray,11486,592662
Carson Kelly,- - -,0,0,0,3,0,2.2,3.37500088,3.37500088,3.37500088,0.533333333,0.81395349,0.4375,0.25,59.11551608,10.12500264,11.14,8.505041729,6.110068735,-0.034910081,Carson Kelly,13620,608348
Nick Nelson,PHI,1,0,0,1,0,5.1,5.062500302,3.375000201,1.687500101,0.071428571,1,0.533333333,0.2,94.28995028,1.687500101,4.9,5.692540505,4.805057721,-0.034990564,Nick Nelson,20153,656793
Chi Chi González,MIA,0,0,0,3,0,3.2,7.36363764,2.45454588,2.45454588,0.428571429,0.75757576,0.6,0.333333333,93.2327104,7.36363764,6.16,5.98231356,3.789600978,-0.037605561,Chi Chi Gonzalez,14663,592346
Simeon Woods Richardson,MIN,0,0,0,1,0,4.2,9.642858457,5.785715074,1.928571691,0.4,0.58139535,0.4,0.142857142,90.89695638,9.642858457,6.04,5.826469281,5.520782585,-0.037657272,Simeon Woods Richardson,24494,680573
John Curtiss,NYM,0,0,0,15,0,19.2,7.322034845,3.661017423,1.372881533,0.259259259,0.72115385,0.403508771,0.12,94.08739942,4.576271778,3.23,4.83131175,4.949979249,-0.037865121,John Curtiss,16128,595928
Austin Hedges,TEX,0,0,0,4,0,3.2,2.45454588,0,2.45454588,0.307692308,0.86956522,0.071428571,0.1,57.88386566,4.90909176,3.14,7.07322284,8.036909609,-0.042197809,Austin Hedges,12976,595978
Matt Carasiti,COL,1,0,1,16,0,24.1,5.917809456,4.068494001,1.109589273,0.316455696,0.58659218,0.560975609,0.157894736,95.02690125,6.287672547,5.3,5.022164017,4.710397513,-0.042811394,Matt Carasiti,13276,571539
Joey Krehbiel,BAL,1,0,0,6,0,5,9.000001717,3.600000687,1.800000343,0.090909091,1,0.25,0.142857142,94.39949743,1.800000343,3.14,5.055040703,4.769733104,-0.042846769,Joey Krehbiel,13707,607216
Geoff Hartlieb,MIA,0,0,0,2,0,4,6.75,6.75,2.25,0.111111111,1,0.3,0.166666666,95.91414063,2.25,4.39,7.255040359,6.48506799,-0.044883419,Geoff Hartlieb,19558,664129
Daysbel Hernández,ATL,1,0,0,4,0,3.2,14.72727528,7.36363764,2.45454588,0.5,0.78947368,0.181818181,0.25,95.75437012,7.36363764,5.7,5.98231356,4.240515171,-0.045239005,Daysbel Hernandez,20271,678226
Riley Pint,COL,0,0,0,1,0,0.1,0,81.00008449,0,0.5,0.75,0.5,0,,27.00002816,27.44,30.25506852,35.21512896,-0.045481138,Riley Pint,21858,666207
José Castillo,SDP,0,0,0,1,0,0.1,0,54.00005633,0,0.666666667,0.2,0.333333333,0,95.54613615,108.0001127,15.59,30.25506852,35.21512896,-0.045748129,Jose Castillo,17169,620454
Jhonathan Díaz,LAA,0,0,0,4,1,7,5.142857844,9.000001226,0,0.448275862,0.5,0.448275862,0,90.76582308,10.28571569,7.08,5.969326444,8.567450982,-0.046408851,Jhonathan Diaz,20298,646242
James Naile,STL,0,0,0,10,0,15.1,4.108695993,5.282609134,0.58695657,0.412698413,0.49132948,0.539682539,0.09090909,92.91053263,8.804348556,7.4,4.950692674,5.288966786,-0.046930928,James Naile,18186,664942
Edgar Navarro,CHW,0,0,0,8,0,8.2,9.346154532,2.076923229,2.076923229,0.375,0.6557377,0.538461538,0.25,,7.269231302,5.44,5.562732836,4.088903578,-0.04720575,Edgar Navarro,24363,679346
Mitch White,TOR,0,1,0,10,0,12.2,9.236845351,4.973685958,1.421053131,0.342105263,0.57291667,0.205128205,0.083333333,93.7776213,7.105265654,4.61,4.912935679,5.992970961,-0.047553021,Mitch White,19225,669952
Kyle Wright,ATL,1,3,0,9,7,31,9.870968046,4.935484023,1.451612948,0.368421053,0.64814815,0.602040816,0.277777777,93.60785964,6.96774215,5.37,5.19052429,4.053760757,-0.048174992,Kyle Wright,19665,657140
Jose Cuas,- - -,3,2,1,72,2,65.1,9.780614586,4.821429725,1.10204108,0.321637427,0.79957356,0.460674157,0.137931034,92.38272108,3.994898915,5.44,4.601979457,4.477914148,-0.048395731,Jose Cuas,17701,621016
