playerid,Name,Team,G,PA,H,1B,2B,3B,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,xBA,wOBA,xwOBA,SLG,xSLG,OBP,wRC+,Off,Def,Spd,BsR,WAR,BB/K,Barrel%,HardHit%,O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Pull%,Cent%,Oppo%,EV,LA,maxEV,LD%,GB%,FB%,Clutch,MLBAMID
9847,Andrew McCutchen,PIT,112,473,100,69,19,0,12,55,43,11,0.158562367,0.21141649,0.141025641,0.312056737,0.256410256,0.257,0.345289142,0.353,0.397435897,0.409,0.378435517,114.4131299,6.873760443,-10.01053101,3.561065717,-1.57198326,1.289766993,0.75,0.06802721,0.44557823,0.1743215,0.63619048,0.41583665,0.45508982,0.82035928,0.74730539,0.51360544,0.28911565,0.19727891,89.58854389,12.34394831,109.8,0.217687074,0.425170068,0.357142857,0.742379643,457705
12158,Austin Barnes,LAD,59,200,32,25,5,0,2,15,11,2,0.085,0.215,0.061797753,0.222222222,0.17977528,0.214,0.229008896,0.273,0.241573033,0.309,0.256281407,40.76903584,-16.09765851,2.650403619,2.870727833,-1.422011556,-0.663312323,0.395348837,0.02898551,0.25362319,0.19117647,0.62557078,0.43573265,0.55384615,0.87591241,0.81415929,0.42753623,0.34782609,0.22463768,84.77666377,6.128190104,105.493,0.17037037,0.503703703,0.325925925,0.735136926,605131
16376,Michael Conforto,SFG,125,470,97,68,14,0,15,58,58,4,0.112765957,0.225531914,0.145320197,0.283737024,0.238916256,0.245,0.314737893,0.33,0.384236453,0.416,0.334042553,98.5104744,-2.017715444,-6.221554548,3.363070295,-1.150425548,0.770794282,0.5,0.07894737,0.39802632,0.26278119,0.65509761,0.45315789,0.55252918,0.86423841,0.77119628,0.34868421,0.38815789,0.26315789,88.92442312,11.93590662,109.716,0.164473684,0.453947368,0.381578947,0.732097226,624424
14111,Eric Haase,- - -,89,293,55,42,8,1,4,22,26,4,0.058020477,0.276450511,0.08029197,0.268421052,0.200729927,0.217,0.232770857,0.253,0.281021897,0.309,0.246575342,43.28624895,-20.38956955,-0.157663478,4.064986714,-0.478775914,-1.045277669,0.209876543,0.04615385,0.35897436,0.37265918,0.69349315,0.54025045,0.49748744,0.79506173,0.69701987,0.43589744,0.33333333,0.23076923,87.08512076,13.42849716,109.913,0.206185567,0.422680412,0.37113402,0.717927576,606992
24617,Jarren Duran,BOS,102,362,98,54,34,2,8,46,40,24,0.066298342,0.248618784,0.186746988,0.381355932,0.295180722,0.271,0.353608782,0.323,0.48192771,0.405,0.346260387,120.0890163,15.931815,-3.235116582,7.040178361,7.218170829,2.506076461,0.266666666,0.05306122,0.45714286,0.31349782,0.70480226,0.51181102,0.53240741,0.89378758,0.78461538,0.31967213,0.38114754,0.29918033,89.89191632,10.71352721,112.556,0.256198347,0.41322314,0.330578512,0.717888033,680776
5343,Brandon Crawford,SFG,94,320,55,36,11,1,7,31,38,3,0.0875,0.253125,0.120141343,0.24120603,0.194346289,0.219,0.26020009,0.294,0.314487632,0.379,0.272727272,61.94919441,-15.03045818,7.806289911,4.287762759,0.054089499,0.363806934,0.345679012,0.10144928,0.42995169,0.32063492,0.73366834,0.52159739,0.45544554,0.83333333,0.7140625,0.41062802,0.36231884,0.22705314,89.8478956,13.99055354,110.444,0.180487804,0.419512195,0.4,0.714681242,543063
13757,Chris Taylor,LAD,117,384,80,49,15,1,15,51,56,16,0.106770833,0.325520833,0.183431953,0.326633165,0.23668639,0.222,0.323495426,0.312,0.420118343,0.402,0.325520833,104.1113103,3.488406001,-3.298161745,5.704613319,1.53258126,1.319990217,0.328,0.09813084,0.37383178,0.22010178,0.715311,0.47533909,0.40462428,0.7458194,0.6692607,0.47663551,0.25700935,0.26635514,86.16131162,21.53768706,110.761,0.248826291,0.305164319,0.446009389,0.707965298,621035
11281,Whit Merrifield,TOR,145,592,149,111,27,0,11,66,67,26,0.06081081,0.170608108,0.109689214,0.31292517,0.272394881,0.242,0.304113359,0.276,0.382084095,0.335,0.317567567,92.88806141,-3.765124663,-3.558499813,4.492740431,1.279655935,1.297540996,0.356435643,0.02433628,0.24115044,0.31548757,0.68457539,0.50909091,0.69393939,0.87594937,0.82232143,0.34292035,0.37831858,0.27876106,85.05180328,14.3905124,106.141,0.22172949,0.403547671,0.374722838,0.677227037,593160
24770,James Outman,LAD,151,567,120,78,16,3,23,86,70,16,0.119929453,0.319223985,0.188405798,0.342756183,0.248447204,0.228,0.344304573,0.325,0.436853002,0.396,0.352733686,118.0614331,16.11773269,4.460671306,6.22629549,3.430885096,3.973063696,0.375690607,0.11111111,0.39542484,0.25555556,0.66159052,0.45960884,0.3812709,0.77237852,0.66419981,0.49019608,0.29084967,0.21895425,87.85485197,15.72505108,111.355,0.213815789,0.375,0.41118421,0.676559148,681546
2396,Carlos Santana,- - -,146,619,132,75,33,1,23,78,86,6,0.105008077,0.168012924,0.189090909,0.25526932,0.24,0.24,0.323313638,0.308,0.429090909,0.378,0.31825525,100.4940579,0.936964482,-7.261810899,4.02936089,0.558097346,1.466518502,0.625,0.06666667,0.36222222,0.23840521,0.66612642,0.45269996,0.63139932,0.85279805,0.79461883,0.49333333,0.30888889,0.19777778,88.77372895,12.8119481,111.656,0.182222222,0.437777777,0.38,0.673797646,467793
13265,Mike Zunino,CLE,42,140,22,12,7,0,3,11,11,0,0.107142857,0.435714285,0.129032258,0.316666666,0.177419354,0.157,0.260525775,0.24,0.306451612,0.269,0.271428571,62.57241682,-7.701167245,-0.148682564,0.988445371,-1.422717849,-0.303211949,0.245901639,0.07936508,0.34920635,0.33227848,0.6137931,0.4669967,0.32380952,0.74157303,0.58657244,0.55555556,0.31746032,0.12698413,85.9024135,15.13283188,111.182,0.158730158,0.476190476,0.365079365,0.670028442,572287
17321,Michael Chavis,WSN,48,96,22,17,3,0,2,16,5,1,0.052083333,0.34375,0.098901099,0.357142857,0.241758241,0.234,0.273146985,0.255,0.34065934,0.298,0.28125,69.01667325,-3.569779467,1.580578327,4.751997164,0.115052923,0.126896715,0.151515151,0.01724138,0.31034483,0.36021505,0.70103093,0.53421053,0.47761194,0.78676471,0.68472906,0.44827586,0.25862069,0.29310345,84.45973363,8.874479097,107.255,0.275862068,0.517241379,0.206896551,0.663579276,656308
26288,Adley Rutschman,BAL,154,687,163,111,31,1,20,84,80,1,0.133915574,0.147016011,0.158163265,0.302966101,0.277210884,0.292,0.351642594,0.373,0.435374149,0.469,0.374090247,127.1010591,20.43151461,10.15948813,1.774456289,-1.877252931,5.40370554,0.910891089,0.07520325,0.38414634,0.24496644,0.58486563,0.41046832,0.74246575,0.91293833,0.86073826,0.38414634,0.32317073,0.29268293,88.42274041,12.56980933,111.101,0.231707317,0.422764227,0.345528455,0.660226817,668939
17273,Jorge Mateo,BAL,116,350,69,46,14,2,7,58,34,32,0.062857142,0.234285714,0.122641509,0.267241379,0.216981132,0.24,0.265150043,0.289,0.339622641,0.371,0.26744186,67.15117637,-7.63700501,2.399115324,8.357505071,6.138909661,0.676579385,0.268292682,0.05306122,0.38367347,0.33890578,0.64946889,0.49430524,0.51569507,0.85046729,0.73579109,0.40983607,0.34016393,0.25,88.4054259,10.44239826,112.365,0.181434599,0.443037974,0.375527426,0.659047805,622761
16512,Isiah Kiner-Falefa,NYY,115,361,79,60,12,1,6,39,37,14,0.077562326,0.193905817,0.098159509,0.288537549,0.242331288,0.254,0.286483511,0.295,0.340490797,0.348,0.305555555,79.32134433,-8.926719551,1.694696903,5.231117825,0.0179043,0.515408786,0.4,0.03076923,0.38846154,0.27534039,0.59016393,0.44704264,0.62637363,0.89529915,0.82,0.35,0.39230769,0.25769231,88.79296112,7.185324669,109.568,0.247058823,0.494117647,0.258823529,0.651927663,643396
18795,Ramón Urías,BAL,116,396,95,66,22,3,4,45,42,3,0.068181818,0.255050505,0.111111112,0.35546875,0.263888888,0.226,0.310430725,0.281,0.375,0.336,0.328282828,98.53620913,-0.372782177,-6.200075269,4.675921035,0.321773075,0.701027959,0.267326732,0.06923077,0.38076923,0.28712871,0.68302387,0.49144422,0.51724138,0.83300971,0.74373259,0.42307692,0.33461538,0.24230769,89.16209435,7.857561786,109.454,0.184615384,0.53076923,0.284615384,0.642638044,602104
9627,Yan Gomes,CHC,116,419,102,70,20,2,10,44,63,1,0.050119331,0.193317422,0.141361257,0.308724832,0.267015706,0.262,0.311683212,0.321,0.408376963,0.409,0.315035799,97.04433188,-2.523133906,-0.857276917,3.257996514,-0.98891211,1.082515923,0.259259259,0.07792208,0.36363636,0.37642586,0.67126725,0.52459016,0.5993266,0.87663551,0.77764423,0.32467532,0.38636364,0.28896104,87.37420099,15.05284059,109.655,0.224025974,0.373376623,0.402597402,0.635675094,543228
21562,Romy Gonzalez,CHW,44,97,18,9,4,2,3,11,14,7,0.020618556,0.37113402,0.182795699,0.272727272,0.193548387,0.211,0.244371891,0.269,0.376344086,0.39,0.208333333,49.63063449,-3.84859753,-2.689755365,9.816176469,2.005646109,-0.319724788,0.055555555,0.13559322,0.42372881,0.37566138,0.63218391,0.49862259,0.36619718,0.81818182,0.64088398,0.3559322,0.33898305,0.30508475,90.54447569,4.967622954,112.808,0.189655172,0.5,0.310344827,0.630387286,663853
22458,Taylor Walls,TBR,99,349,61,39,12,2,8,50,36,22,0.126074498,0.263610315,0.132013201,0.261083743,0.201320132,0.2,0.286954872,0.274,0.333333333,0.295,0.304597701,83.68284236,-1.998381873,-2.455187559,7.596805964,4.825044574,0.751364445,0.478260869,0.03301887,0.28301887,0.17910448,0.64933333,0.42746479,0.5,0.82546201,0.76112026,0.35849057,0.40566038,0.23584906,86.69423363,19.09695638,104.751,0.185714285,0.352380952,0.461904761,0.628853219,670764
20529,Nolan Jones,COL,106,424,109,63,22,4,20,60,62,20,0.125,0.297169811,0.245231608,0.4009009,0.297002724,0.249,0.394995491,0.362,0.542234332,0.499,0.389150943,137.1602913,21.58110003,1.619935513,6.580879079,2.061836677,3.750091708,0.42063492,0.15702479,0.40909091,0.2585034,0.56418554,0.41514649,0.60087719,0.75143403,0.7057257,0.37603306,0.31818182,0.30578512,90.08300781,9.80108181,115.317,0.2,0.425,0.375,0.621037895,666134
14712,Manuel Margot,TBR,99,336,82,56,21,1,4,39,38,9,0.053571428,0.163690476,0.112540193,0.305882352,0.263665594,0.262,0.299275488,0.301,0.376205787,0.368,0.309523809,92.22253136,-5.215488142,-0.979392722,5.196108734,-2.084293072,0.533195069,0.327272727,0.03861004,0.37451737,0.29209622,0.67807154,0.49469388,0.56470588,0.86009174,0.77722772,0.40540541,0.31274131,0.28185328,87.91707261,10.51836395,111.472,0.1953125,0.45703125,0.34765625,0.613698609,622534
27478,Patrick Bailey,SFG,97,353,76,50,18,1,7,29,48,1,0.059490084,0.283286118,0.125766871,0.313636363,0.233128834,0.249,0.281777923,0.313,0.358895705,0.42,0.284900284,76.41463225,-10.6409971,25.44353998,2.777702935,-0.326790757,2.672061909,0.21,0.10043668,0.38427948,0.28808446,0.62165775,0.4649185,0.52879581,0.86021505,0.76371951,0.44104803,0.28820961,0.27074236,88.66150709,10.15678775,108.552,0.224669603,0.431718061,0.343612334,0.605429715,672275
19953,Josh Lowe,TBR,135,501,136,81,33,2,20,71,83,32,0.061876247,0.24750499,0.208154507,0.356923076,0.291845493,0.276,0.354020919,0.341,0.5,0.48,0.335329341,130.1677897,22.90081034,-4.988354325,6.763751823,4.791004443,3.502308847,0.25,0.11014493,0.39710145,0.35129933,0.72316951,0.53339882,0.54794521,0.81276006,0.72375691,0.31884058,0.39710145,0.28405797,89.142097,14.28673959,113.274,0.212827988,0.396501457,0.390670553,0.599503713,666139
15362,Jeff McNeil,NYM,156,648,158,119,25,4,10,75,55,10,0.060185185,0.100308641,0.107692307,0.288499025,0.27008547,0.251,0.31417148,0.294,0.377777777,0.34,0.333333333,99.6857633,0.403806207,1.927226067,5.215881915,0.656067355,2.427915181,0.6,0.01330798,0.26996198,0.28417969,0.73909324,0.52667579,0.72508591,0.92939815,0.87792208,0.41254753,0.33079848,0.25665399,86.01042674,14.37124675,109.048,0.2007722,0.416988416,0.382239382,0.599456486,643446
15279,Garrett Cooper,- - -,123,457,106,70,18,1,17,42,61,0,0.067833698,0.288840262,0.168246445,0.323636363,0.251184834,0.252,0.312535582,0.318,0.419431279,0.43,0.304157549,94.26327719,-5.773157724,-5.622846663,1.319940471,-2.525288577,0.411967682,0.234848484,0.10273973,0.4109589,0.40210526,0.65668203,0.52365237,0.53664921,0.83859649,0.71743697,0.37328767,0.3869863,0.23972603,89.03808594,13.26007247,110.863,0.239726027,0.434931506,0.325342465,0.597984801,643265
21780,Esteury Ruiz,OAK,132,497,114,84,24,1,5,47,47,67,0.040241448,0.199195171,0.091314031,0.315028901,0.25389755,0.234,0.289507065,0.271,0.345211581,0.316,0.308641975,85.37231218,-0.395398721,-4.310621619,6.459204801,8.315533814,1.233149305,0.202020202,0.02486188,0.19337017,0.33559322,0.67050691,0.50142613,0.55892256,0.86597938,0.76222981,0.3943662,0.33521127,0.27042254,82.68636259,9.877529728,109.491,0.221238938,0.480825958,0.297935103,0.596379623,665923
19818,Joshua Palacios,PIT,91,264,59,38,9,2,10,26,40,5,0.045454545,0.212121212,0.174089069,0.269230769,0.238866396,0.259,0.296609836,0.318,0.412955465,0.438,0.278625954,81.77929318,-4.867875636,-2.187953651,5.554620224,1.091319473,0.190861261,0.214285714,0.10309278,0.45360825,0.30022573,0.70679612,0.51878914,0.56390977,0.83791209,0.76458753,0.44329897,0.37113402,0.18556701,91.29223113,7.686765651,109.641,0.194736842,0.478947368,0.326315789,0.584572541,641943
23818,Ji Hwan Bae,PIT,111,371,77,56,17,2,2,54,32,24,0.080862533,0.247978436,0.080838323,0.309917355,0.230538922,0.222,0.271850578,0.264,0.311377245,0.293,0.296195652,65.18107892,-13.11710832,-0.456607938,7.395754131,2.886122789,-0.096562473,0.326086956,0.02024291,0.36842105,0.2956636,0.63660834,0.46409574,0.61333333,0.85200846,0.77507163,0.29149798,0.36032389,0.34817814,88.06056371,1.134362056,110.236,0.184549356,0.596566523,0.21888412,0.578743783,678225
29715,Hunter Goodman,COL,23,77,14,6,4,3,1,6,17,1,0.064935064,0.311688311,0.185714285,0.276595744,0.2,0.211,0.265720455,0.263,0.385714285,0.354,0.246753246,50.49635302,-4.21806979,-1.683658034,6.33587412,0.50415197,-0.327624034,0.208333333,0.10416667,0.4375,0.37423313,0.62307692,0.48464164,0.44262295,0.80246914,0.64788732,0.375,0.4375,0.1875,88.69297282,10.77424367,110.801,0.166666666,0.4375,0.395833333,0.575299029,696100
16578,Yandy Díaz,TBR,137,600,173,116,35,0,22,95,78,0,0.108333333,0.156666666,0.192380952,0.367396593,0.329523809,0.305,0.401729555,0.383,0.521904761,0.487,0.41,163.235691,41.10402347,-11.66907978,1.752730686,-4.357721056,4.990416753,0.691489361,0.09468822,0.5404157,0.19244288,0.64315012,0.42554094,0.5890411,0.89795918,0.83050847,0.31408776,0.41108545,0.27482679,93.42974188,5.730119249,114.462,0.193995381,0.519630484,0.286374133,0.574280748,650490
27684,Michael Massey,KCR,129,461,98,64,18,1,15,42,55,6,0.052060737,0.214750542,0.151869159,0.261006289,0.228971962,0.26,0.282839219,0.319,0.380841121,0.432,0.273913043,72.35690957,-14.36174859,2.496965945,3.632828365,0.907585522,0.395981149,0.242424242,0.07784431,0.39221557,0.33658009,0.70043573,0.51791531,0.62700965,0.87713841,0.79559748,0.52095808,0.27245509,0.20658683,88.56054094,19.66903139,110.349,0.246200607,0.303951367,0.449848024,0.570204102,686681
19890,Emmanuel Rivera,ARI,86,283,67,50,13,0,4,32,29,1,0.077738515,0.197879858,0.097276264,0.313432835,0.260700389,0.263,0.295484004,0.312,0.357976653,0.395,0.314487632,81.98172346,-7.177794558,0.420223415,2.661771936,-0.860688891,0.28497618,0.392857142,0.05853659,0.46341463,0.25812274,0.66782007,0.46731449,0.48251748,0.86528497,0.76181474,0.32682927,0.4,0.27317073,90.69122523,11.17723418,109.279,0.23902439,0.434146341,0.326829268,0.560313818,656896
17678,Alex Bregman,HOU,161,724,163,106,28,4,25,103,98,3,0.127071823,0.120165745,0.178456592,0.26953125,0.262057877,0.266,0.351158036,0.351,0.440514469,0.43,0.363259668,125.6918705,18.15318763,2.23215875,3.661532509,-4.134595278,4.512762642,1.057471264,0.05400372,0.38175047,0.18624642,0.58865757,0.38723557,0.71923077,0.92317073,0.87407407,0.4264432,0.35195531,0.22160149,88.60829114,17.60592703,107.507,0.186219739,0.353817504,0.459962756,0.553078359,608324
19858,Luis Rengifo,LAA,126,445,104,69,15,4,16,55,51,6,0.092134831,0.184269662,0.180203046,0.293333333,0.26395939,0.246,0.338832557,0.323,0.444162436,0.403,0.339325842,113.8494135,6.881370776,-5.554593325,4.798437355,-0.503178133,1.656604229,0.5,0.07594937,0.36075949,0.28971963,0.72456576,0.50060168,0.56048387,0.85445205,0.76682692,0.42088608,0.33860759,0.24050633,89.07477589,10.98624987,109.143,0.167721518,0.46835443,0.36392405,0.545794787,650859
26031,Vaughn Grissom,ATL,23,80,21,17,3,1,0,5,9,0,0.025,0.1875,0.066666666,0.344262295,0.28,0.278,0.289338571,0.304,0.346666666,0.384,0.3125,78.30615508,-2.823993019,-4.59658587,3.553037549,-0.67396076,-0.468915852,0.133333333,0.06557377,0.3442623,0.35211268,0.74829932,0.55363322,0.62,0.9,0.8125,0.32786885,0.32786885,0.3442623,86.21078288,5.105830383,107.717,0.166666666,0.566666666,0.266666666,0.542908489,687093
22168,Akil Baddoo,DET,112,357,68,43,13,1,11,40,34,14,0.117647058,0.249299719,0.153846154,0.267605633,0.217948717,0.218,0.299059515,0.301,0.371794871,0.371,0.309859154,89.22872756,-1.026011482,-3.526140988,5.28203327,3.58151463,0.768937161,0.471910112,0.0619469,0.36283186,0.25320057,0.67092199,0.46235795,0.45505618,0.89429175,0.77419355,0.38495575,0.35840708,0.25663717,88.13078835,10.77875977,111.652,0.156950672,0.461883408,0.381165919,0.539491634,668731
26438,Dominic Canzone,- - -,59,182,38,19,13,0,6,23,21,1,0.043956043,0.175824175,0.179190751,0.237037037,0.219653179,0.258,0.281620355,0.326,0.39884393,0.47,0.258241758,80.09157762,-5.649301598,-4.690220207,3.776202486,-1.272041915,-0.409139485,0.25,0.12056738,0.42553191,0.40740741,0.67532468,0.54380165,0.63636364,0.82692308,0.75683891,0.53191489,0.26241135,0.20567376,89.70944149,16.34836963,111.625,0.177304964,0.425531914,0.39716312,0.535642579,686527
13853,Joey Wendle,MIA,112,318,63,42,16,3,2,33,20,7,0.040880503,0.210691823,0.094276094,0.264069264,0.212121212,0.233,0.241842093,0.263,0.306397306,0.326,0.247619047,45.02842369,-19.91817689,1.033500433,6.773137943,1.738098646,-0.805725956,0.19402985,0.03389831,0.3940678,0.34974533,0.59390863,0.4720339,0.60194175,0.87179487,0.77199282,0.30932203,0.40254237,0.28813559,89.15688413,3.841393145,106.462,0.19047619,0.545454545,0.264069264,0.521779538,621563
14735,Brett Phillips,LAA,40,71,11,7,1,0,3,9,6,3,0.112676056,0.507042253,0.158730159,0.333333333,0.174603174,0.149,0.267620107,0.236,0.333333333,0.271,0.267605633,64.49050356,-2.325232827,-1.401472025,5.037311524,0.695660853,-0.12841457,0.222222222,0.07407407,0.2962963,0.22764228,0.64,0.46979866,0.17857143,0.6875,0.58571429,0.44444444,0.25925926,0.2962963,86.68133075,18.19513174,105.678,0.192307692,0.384615384,0.423076923,0.519614254,621433
25055,Nate Eaton,KCR,28,56,4,4,0,0,0,2,1,3,0.035714285,0.375,0,0.125,0.075471698,0.177,0.100856356,0.2,0.075471698,0.217,0.125,-53.77940185,-9.785717853,-1.047310024,6.447384428,0.532834515,-0.888420292,0.095238095,0,0.28125,0.30526316,0.63716814,0.48557692,0.37931034,0.80555556,0.68316832,0.40625,0.28125,0.3125,84.30756206,10.43202456,102.599,0.1875,0.53125,0.28125,0.514737197,681987
16939,Lane Thomas,WSN,157,682,168,101,36,3,28,101,86,20,0.052785923,0.258064516,0.200636943,0.324825986,0.267515923,0.255,0.333975742,0.319,0.468152866,0.436,0.315249266,109.7953094,9.937165387,-1.283780575,6.044601673,1.661155703,3.173558819,0.204545454,0.09586057,0.40522876,0.28067485,0.5888133,0.43585839,0.58196721,0.88831836,0.79039301,0.51198257,0.2962963,0.19172113,88.5092933,10.81977103,111.431,0.187363834,0.440087145,0.372549019,0.491866856,657041
25505,Cade Marlowe,SEA,34,100,21,13,3,2,3,14,11,4,0.12,0.33,0.181818182,0.346153846,0.238636363,0.191,0.327051132,0.274,0.420454545,0.32,0.33,113.7912956,2.546523348,3.037716985,7.055837077,0.894037897,0.899386113,0.363636363,0.07272727,0.30909091,0.29245283,0.70319635,0.50116009,0.5,0.7987013,0.71296296,0.43636364,0.4,0.16363636,86.59396307,20.77453391,104.095,0.2,0.29090909,0.509090909,0.49023884,687799
22197,MJ Melendez,KCR,148,602,125,75,29,5,16,65,56,6,0.102990033,0.282392026,0.163227017,0.31054131,0.234521575,0.235,0.310168974,0.325,0.397748592,0.432,0.315614617,91.29976128,-5.781940448,-12.39773221,4.527202014,0.493731574,0.249256953,0.364705882,0.11444142,0.49591281,0.27362366,0.68192968,0.47827869,0.4984985,0.76019185,0.68551842,0.45776567,0.32425068,0.21798365,93.22033592,16.91413435,113.168,0.204359673,0.359673024,0.435967302,0.489219294,669004
11200,Kole Calhoun,CLE,43,174,34,21,7,0,6,18,25,0,0.074712643,0.212643678,0.159235669,0.24137931,0.216560509,0.235,0.285993807,0.303,0.375796178,0.397,0.281609195,80.22486827,-5.156195137,-2.86029458,1.816763227,-1.033310225,-0.203365394,0.351351351,0.06557377,0.35245902,0.28877005,0.71661238,0.48164464,0.61111111,0.87727273,0.78963415,0.44262295,0.3442623,0.21311475,86.5652856,19.94110608,106.048,0.204918032,0.336065573,0.459016393,0.487188477,594777
